"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Bradi1g00491.v3.1" 16.3908554391105 -1.19738466515786 0.755437803764379 -1.58502084379579 0.112961598538048 0.238439933046245
"Bradi1g00497.v3.1" 488.290390806426 0.13738562525502 0.141643322609026 0.969940712519443 0.332076045136015 0.507700420559091
"Bradi1g00510.v3.1" 176.683670463429 0.443184066124455 0.252726437293707 1.75361181390535 0.079497045326791 0.184616265311689
"Bradi1g00517.v3.1" 503.205630395402 -0.113865066893797 0.151890068128561 -0.749654459285784 0.453462842205184 0.623838760658615
"Bradi1g00530.v3.1" 280.99919102568 0.0323029736777483 0.18094272580909 0.178525959158097 0.858309936188712 0.922408998760204
"Bradi1g00535.v3.1" 0.66670957102116 5.56455673294772 12.3002293873892 0.45239454954009 0.650984772792403 NA
"Bradi1g00540.v3.1" 46.1608111296565 0.975180567069454 0.405086626793798 2.40733833843854 0.0160692748925232 0.0561964175905174
"Bradi1g00552.v3.1" 12.1381186254603 6.73834434468914 1.17187053112025 5.75007576839363 8.92034635453318e-09 2.49282025233287e-07
"Bradi1g00560.v3.1" 3804.17912892489 -0.53289292454804 0.141031756699844 -3.77853142453716 0.000157755947626438 0.00132060727770805
"Bradi1g00563.v3.1" 14.0204780182838 -0.126290565297392 0.890871870547698 -0.141760638619952 0.887269075833145 0.939821880704629
"Bradi1g00567.v3.1" 545.949201344861 0.234324878729516 0.163733528789624 1.43113558024266 0.152391361764565 0.296417936091264
"Bradi1g00580.v3.1" 1048.45793618923 -0.175753710035797 0.140144554701396 -1.2540887543599 0.209809747385919 0.370574722014463
"Bradi1g00587.v3.1" 31.0553705490413 -1.30503677339542 0.55550956135791 -2.34926068636034 0.0188107318250921 0.0632940367608967
"Bradi1g00600.v3.1" 43.1217654483541 2.81550879646683 1.7557629912129 1.60358135497653 0.108806363273388 0.232014165661936
"Bradi1g00607.v3.1" 16.3513817102564 1.06487326827387 0.776546115382722 1.37129430845075 0.170283229221044 0.320428661106491
"Bradi1g00620.v3.1" 1132.21190756359 -0.196054917043245 0.191545707167675 -1.02354116906218 0.30605204501111 0.480964130941689
"Bradi1g00625.v3.1" 0.691675842086979 3.26712176988424 5.19258039257279 0.629190406865413 0.529224408503337 NA
"Bradi1g00630.v3.1" 1.03253335628776 -0.228670121773663 4.47519432601605 -0.051097249664515 0.959248027581589 NA
"Bradi1g00642.v3.1" 7.79631821856367 -0.0855795727116259 1.08781388507899 -0.078671153113119 0.937294190825124 0.963769877232544
"Bradi1g00654.v3.1" 0.240219998188942 -3.18544090190515 12.3172438394029 -0.258616370954264 0.795931250677536 NA
"Bradi1g00666.v3.1" 4.52787490794858 4.22373488969214 2.42132932229114 1.74438679233253 0.0810916664943836 0.187350765452561
"Bradi1g00672.v3.1" 0.645844159150554 2.74741003303352 12.3179960643005 0.223040340221892 0.823504110246302 NA
"Bradi1g00678.v3.1" 224.243993505471 0.515676497814461 0.237150943222775 2.17446530385521 0.0296702083634431 0.0895434480203494
"Bradi1g00690.v3.1" 48.9642909611665 1.09178643536762 0.466419919865718 2.34078003289814 0.0192435010730943 0.0644585040722786
"Bradi1g00700.v3.1" 264.760421907551 1.51805679696326 0.299517960065423 5.06833311976241 4.013146105462e-07 7.50507262527559e-06
"Bradi1g00710.v3.1" 251.811131122503 0.427578832284571 0.223623078817886 1.91205145079315 0.0558695950846466 0.14337583777815
"Bradi1g00720.v3.1" 56.4977156737467 -0.191015224702202 0.36845227085137 -0.518425966708876 0.604161101374285 0.750149121163882
"Bradi1g00730.v3.1" 266.232458699397 0.0825838164091772 0.206197505806165 0.40050831888728 0.688782157519666 0.810991507563049
"Bradi1g00740.v3.1" 43.0082858074541 -0.523237354838461 0.470428364832325 -1.11225724032385 0.266027563136048 0.437102543970139
"Bradi1g00750.v3.1" 942.917982346901 -0.0904361284429705 0.145668621047589 -0.62083465740659 0.534708417497979 0.694244330405932
"Bradi1g00760.v3.1" 112.731357133796 -0.478439477821722 0.391027681227543 -1.22354375608338 0.221124388071862 0.384624130563675
"Bradi1g00770.v3.1" 2.54557987114503 0.690313942801833 2.53759982332059 0.272034201948564 0.785595721299671 0.876626990541676
"Bradi1g00780.v3.1" 9.02052537901158 1.05641709943182 1.12597638276189 0.938223141803875 0.348129748017482 0.523677977889579
"Bradi1g00785.v3.1" 1.56151752179721 1.23667108721377 3.1146234621645 0.397053159791696 0.691328259855525 NA
"Bradi1g00790.v3.1" 53.516528471786 -3.02204077881497 0.533176828707545 -5.66798971016912 1.44482640150906e-08 3.85328919428547e-07
"Bradi1g00800.v3.1" 11.343250823371 0.762160228952105 0.905071552180682 0.842099419781512 0.399732306022216 0.573178027817021
"Bradi1g00807.v3.1" 86.3129512747475 -2.41511263108018 0.866425802360217 -2.78744310765123 0.00531257816744038 0.0239505037477346
"Bradi1g00820.v3.1" 280.883033681534 0.678311279461131 0.252273399787902 2.68879430027668 0.00717105928005494 0.0302162305504771
"Bradi1g00830.v3.1" 332.746231644973 -0.241315573805526 0.219795791732751 -1.09790807141085 0.272244633119203 0.4436632783085
"Bradi1g00840.v3.1" 54.4530868932562 0.320804801308485 0.462976604862662 0.692917952957146 0.488361042419246 0.655960285585955
"Bradi1g00847.v3.1" 292.510442394361 0.099092682748237 0.1827244540425 0.542306629222102 0.587607289566017 0.736805823432664
"Bradi1g00860.v3.1" 289.25372133146 0.445192505789689 0.173085637458876 2.57209386247004 0.0101085481644501 0.0394690225593487
"Bradi1g00867.v3.1" 0.59605237346313 4.28003187283485 7.18696098591556 0.595527355891108 0.551491018840217 NA
"Bradi1g00880.v3.1" 12.6901215780472 1.99238436972626 0.955395770680438 2.08540212430213 0.0370328141845836 0.105704645048039
"Bradi1g00887.v3.1" 1350.1040883731 0.0141824241278579 0.153858621608647 0.0921782866606736 0.926556389320546 0.95810647803788
"Bradi1g00900.v3.1" 229.301326994432 1.61538708178086 0.379902326531839 4.25211157964698 2.11764298533012e-05 0.00024021492504882
"Bradi1g00910.v3.1" 74.7359562866826 0.299620485106032 0.374932590564355 0.799131610978491 0.424214101837089 0.597435265909472
"Bradi1g00920.v3.1" 122.196672729777 0.259829733363002 0.495224844932395 0.524670230142577 0.599812455745895 0.746563101211448
"Bradi1g00931.v3.1" 52.5313262010515 -0.504803382861139 0.468800880963321 -1.07679700137047 0.281570965268779 0.454458155436269
"Bradi1g00940.v3.1" 2458.2040018983 -0.568005418547919 0.162791819377315 -3.4891521006434 0.000484555347661783 0.00336870907227856
"Bradi1g00950.v3.1" 16.5365170588637 0.471717380878708 0.9027317950604 0.522544329844 0.601291389810121 0.747721126165989
"Bradi1g00960.v3.1" 139.166680918744 -0.471004032258077 0.624444505482084 -0.754276846257863 0.450683002346343 0.621512935340033
"Bradi1g00970.v3.1" 3.48691631707258 4.38219902132255 2.08689977838327 2.09986079193389 0.0357410886583832 0.102948969987986
"Bradi1g00980.v3.1" 554.006302015828 1.24537312527425 0.243093488460746 5.12302132467587 3.00678328849548e-07 5.8273645155233e-06
"Bradi1g00990.v3.1" 685.473531528014 -0.0503334524456664 0.115955184863212 -0.434076772893275 0.664232691710366 0.794794565161864
"Bradi1g01000.v3.1" 198.391006956865 -0.8498810033015 0.391153933919486 -2.17275330657019 0.0297988893497573 0.0898310744333499
"Bradi1g01007.v3.1" 95.0226924174052 -0.558710496663162 0.388775520088996 -1.43710307823719 0.150688706703769 0.294324001566922
"Bradi1g01014.v3.1" 323.164771202596 -0.278760331477527 0.168088966387702 -1.6584094570167 0.0972348490690555 0.213862700694856
"Bradi1g01021.v3.1" 381.237109097593 0.367526956768304 0.219782335026085 1.67223155912273 0.0944786695767007 0.209557822883197
"Bradi1g01030.v3.1" 0.0573241373161536 -0.22865496142015 12.3535594419713 -0.0185092371550254 0.985232608644593 NA
"Bradi1g01040.v3.1" 126.464035827285 2.07159071125146 0.481042071236156 4.30646472548232 1.65884367815053e-05 0.000194557306343697
"Bradi1g01047.v3.1" 333.876601963781 0.36853722400381 0.249951794080019 1.47443320165098 0.140364990534807 0.279772647378849
"Bradi1g01058.v3.1" 13.7337665565359 0.146454834753962 1.00405298461094 0.145863651618656 0.88402902643695 0.93857793996785
"Bradi1g01070.v3.1" 67.7449909472035 1.24310686511619 0.494848639468926 2.51209514580115 0.0120016725780754 0.044937133889159
"Bradi1g01075.v3.1" 0.0105716203108573 -0.228654961420159 12.3535594419714 -0.018509237155026 0.985232608644592 NA
"Bradi1g01080.v3.1" 76.3674202432329 0.253676614935825 0.475163645148371 0.533872103907726 0.593430023484535 0.741779971278035
"Bradi1g01090.v3.1" 1103.74597474432 -0.52341092370636 0.132547289039985 -3.94886177980196 7.85236733012866e-05 0.000735645990118506
"Bradi1g01100.v3.1" 98.7735271468433 0.37702742242051 0.237784269625733 1.58558605669728 0.112833241257513 0.238291995824956
"Bradi1g01110.v3.1" 330.01847984161 1.03279576279776 0.187502294564349 5.50817666097049 3.62569456553084e-08 8.82540097816117e-07
"Bradi1g01120.v3.1" 21.2139983267305 1.90344193371831 0.671400807230612 2.83503074947081 0.00458212750756148 0.0212407104714771
"Bradi1g01130.v3.1" 458.34245057599 0.194176255976989 0.165144167129885 1.175798451448 0.239675425361027 0.406517090879176
"Bradi1g01140.v3.1" 144.605895148341 0.158267194718763 0.28865984590367 0.54828268276558 0.583497816229273 0.733324920299208
"Bradi1g01150.v3.1" 45.4028508219774 0.704428606666577 0.543511186703891 1.29607011575707 0.19495132961616 0.352176607199957
"Bradi1g01160.v3.1" 1.35846920856315 5.60613937001015 3.27909648424702 1.709659778827 0.0873288044607749 NA
"Bradi1g01170.v3.1" 432.029130018397 0.0357324945734992 0.171869908267914 0.207904309332607 0.835303684333231 0.908898707432666
"Bradi1g01172.v3.1" 5.84724219075888 -0.968746630749678 0.965480438961819 -1.00338297044254 0.315676117470918 0.490745055963152
"Bradi1g01174.v3.1" 1.43138609149084 2.42718309953014 2.83542044141256 0.856022290056199 0.391985450228817 NA
"Bradi1g01176.v3.1" 0.0766226895304394 -0.228654961420159 12.3535594419713 -0.0185092371550261 0.985232608644592 NA
"Bradi1g01178.v3.1" 0.204411010327728 0.867431652738681 12.3489176595739 0.0702435368549225 0.943999822483893 NA
"Bradi1g01180.v3.1" 3.46002730734642 0.255822024034037 1.45816177442188 0.175441455482855 0.860732768926006 0.923595697470852
"Bradi1g01190.v3.1" 34.4164168845889 -0.943516833868454 0.55346978753988 -1.70473051123946 0.088244696638314 0.199279510052248
"Bradi1g01200.v3.1" 88.5726712860398 1.31462905777021 0.344237268295258 3.8189620324393 0.000134014385372436 0.00115618036550566
"Bradi1g01210.v3.1" 80.8550542908854 5.09878219802084 0.52915440642345 9.63571716709961 5.64961032139406e-22 1.18772419062162e-19
"Bradi1g01220.v3.1" 135.434307061191 0.297491057987594 0.259448691287603 1.14662770704756 0.25153552025288 0.420634703632296
"Bradi1g01227.v3.1" 278.862386560749 -0.109481117569537 0.19157386547943 -0.571482531270906 0.567672598398765 0.721716921825592
"Bradi1g01240.v3.1" 3.72005484246561 -3.9082588309715 1.70277554375093 -2.29522842591587 0.0217200369485637 0.0706794199694907
"Bradi1g01250.v3.1" 125.447526548019 5.11544721301022 1.63333135495018 3.13191025048695 0.00173672956862557 0.00963863304587128
"Bradi1g01257.v3.1" 133.738290521252 -0.517126443247921 0.542364050481895 -0.95346740402217 0.340353303964588 0.515774730780997
"Bradi1g01270.v3.1" 51.3936004437306 -0.57623320462236 0.453811439829079 -1.26976350538759 0.204168883997744 0.363111607550642
"Bradi1g01280.v3.1" 21.4624352519133 0.53464783488271 0.622903068974183 0.858316263818037 0.390717851196497 0.564562251210076
"Bradi1g01290.v3.1" 397.49956672975 -0.164841794848974 0.139197850562935 -1.18422658239572 0.236323382156125 0.402892614270615
"Bradi1g01300.v3.1" 24.0425784244641 -0.886472978622528 0.629334513124988 -1.40858789742947 0.158957059564397 0.305249308403542
"Bradi1g01305.v3.1" 0.218685962515694 -0.22865496142016 12.3535594419714 -0.0185092371550261 0.985232608644592 NA
"Bradi1g01310.v3.1" 106.35051055117 -0.0766118243732693 0.332422821790995 -0.230464996237345 0.817730460389668 0.89742964512774
"Bradi1g01320.v3.1" 56.0899396044027 0.314872116612052 0.508944299429201 0.618676969100925 0.536129185132988 0.695488298954372
"Bradi1g01330.v3.1" 41.1764746224057 -0.235570538140421 0.3780235814719 -0.623163605887196 0.533177015095142 0.692904197159661
"Bradi1g01332.v3.1" 0.753938349083744 -0.228668714860984 5.68613152127092 -0.0402151645640925 0.967921587836387 NA
"Bradi1g01334.v3.1" 0.010446114751142 -0.228654961420153 12.3535594419713 -0.0185092371550255 0.985232608644593 NA
"Bradi1g01336.v3.1" 10.5262386929955 2.45642956310293 0.971221091327672 2.52921768795708 0.0114317099528489 0.0433387570153123
"Bradi1g01338.v3.1" 0.507772422355308 1.18192981292386 12.3461338480788 0.0957327878887191 0.923732799515383 NA
"Bradi1g01342.v3.1" 0.606582529647091 -0.228654961420151 12.3535594419714 -0.0185092371550254 0.985232608644593 NA
"Bradi1g01344.v3.1" 0.191602325296629 -0.22865496142015 12.3535594419714 -0.0185092371550253 0.985232608644593 NA
"Bradi1g01350.v3.1" 33.6220080685371 1.90430372000013 0.459415129746439 4.14506096273137 3.3972331662399e-05 0.000361781740307562
"Bradi1g01357.v3.1" 20.7577558602242 2.52370573352152 1.43125327741723 1.76328381100771 0.0778526343336522 0.181871106922831
"Bradi1g01363.v3.1" 137.38843808613 -0.657606930730976 0.311298516351006 -2.11246406966325 0.0346466646420352 0.100542940704551
"Bradi1g01368.v3.1" 8.79010060638392 -5.81763600068727 1.50851295326555 -3.85653698769611 0.000115004703085384 0.00101538517268909
"Bradi1g01374.v3.1" 86.111277737197 0.735511654512521 0.394244658867443 1.86562236917919 0.0620942177322643 0.154821708459595
"Bradi1g01380.v3.1" 147.990143042103 0.649923637108774 0.373253632014398 1.74123861461502 0.081641761219603 0.18819637854981
"Bradi1g01387.v3.1" 24.5675128465226 -1.15533654654073 0.686072526204025 -1.68398602540332 0.0921843694984169 0.205752359684632
"Bradi1g01397.v3.1" 16.1561609308784 -1.04315034220885 0.609794834655869 -1.71065788511892 0.0871442864851617 0.197448722245815
"Bradi1g01407.v3.1" 198.097728702032 0.35377072710951 0.370670684456137 0.954407084090226 0.339877621768751 0.515314466278846
"Bradi1g01420.v3.1" 554.502951027498 1.29888365232854 0.194995205060278 6.66110559963268 2.717752712287e-11 1.18864136450399e-09
"Bradi1g01432.v3.1" 14.9992915987602 -1.23587138797284 0.720323991158357 -1.71571598772578 0.0862140371210889 0.195883657264843
"Bradi1g01442.v3.1" 14.5631202299975 -0.60940638799443 0.738377870830313 -0.825331327046877 0.40918351107064 0.582553477290775
"Bradi1g01450.v3.1" 0.725056148406908 -2.29212026962633 12.3343254983369 -0.18583263997171 0.85257600734591 NA
"Bradi1g01455.v3.1" 0.197965652951879 0.220233727964313 12.3461351447159 0.0178382728993999 0.985767872252799 NA
"Bradi1g01460.v3.1" 60.0718260298244 1.014170786385 0.353249330255258 2.87097723766994 0.00409204989817783 0.0193081800580175
"Bradi1g01470.v3.1" 5.72261874408722 2.08062438888156 1.17434833461676 1.77172677607667 0.0764399226558577 0.179459376354811
"Bradi1g01480.v3.1" 1005.1176790126 -0.12979562997044 0.199802587258976 -0.649619365550079 0.51593812083672 0.678333390464567
"Bradi1g01487.v3.1" 120.588699751401 -0.0786246508340468 0.316384671888839 -0.248509671358767 0.803740088077458 0.888393855350415
"Bradi1g01500.v3.1" 193.021764608118 -0.273218722124951 0.289664434731829 -0.943224950546299 0.345565853861433 0.521163180917334
"Bradi1g01507.v3.1" 544.483434299896 -0.208842045788049 0.162857712090297 -1.28235895683132 0.19971675494673 0.357656397297494
"Bradi1g01520.v3.1" 3.68246222516675 0.824619232130232 1.72324281791176 0.478527589704109 0.632274742232126 0.771574107649934
"Bradi1g01530.v3.1" 462.651410223356 0.16333803249836 0.152851391588288 1.06860677420797 0.285246894793356 0.458277750828299
"Bradi1g01541.v3.1" 0.00469140631340944 -0.228654961420151 12.3535594419713 -0.0185092371550254 0.985232608644593 NA
"Bradi1g01551.v3.1" 1.12975386282362 -2.48783346892908 2.53795873100157 -0.980249772598662 0.326962841249361 NA
"Bradi1g01560.v3.1" 1117.0244760672 -0.209671617865114 0.122244305979635 -1.71518514653797 0.0863112872434978 0.196066820764962
"Bradi1g01570.v3.1" 460.290624721845 -0.329605739135607 0.200273362362039 -1.64577922519606 0.099809220956762 0.217928124115579
"Bradi1g01580.v3.1" 514.279854122971 0.186392843425376 0.275372587169045 0.676875085285645 0.498485213103133 0.664604680289265
"Bradi1g01590.v3.1" 0.278995230056408 -1.19040300416076 10.5377830378006 -0.112965222370835 0.910058127205826 NA
"Bradi1g01593.v3.1" 0.239529932358742 2.275122701186 12.3259999496268 0.184579158728204 0.853559133969968 NA
"Bradi1g01594.v3.1" 0.392828630525124 1.94912737722408 12.3332603752846 0.158038289788325 0.874426626941244 NA
"Bradi1g01596.v3.1" 1.86879026119636 1.6457990502161 2.51142522866078 0.655324726149113 0.512258704365469 NA
"Bradi1g01598.v3.1" 0.32708352202888 4.45513174147825 12.3036337243907 0.362098859676423 0.717278155757984 NA
"Bradi1g01600.v3.1" 233.668092897991 -0.0626043524825833 0.306247865004997 -0.204423800575922 0.838022332700044 0.91085833060726
"Bradi1g01610.v3.1" 129.361081345376 -0.513477165847013 0.392730036475429 -1.30745580464187 0.191057955348701 0.347129014392662
"Bradi1g01620.v3.1" 193.465338632879 0.26340366181955 0.300235298446676 0.87732409607504 0.380310627861196 0.554823344125368
"Bradi1g01630.v3.1" 418.882017689504 0.665193889400181 0.291318875504248 2.28338753624799 0.0224075507833632 0.0723695756246674
"Bradi1g01640.v3.1" 1.35208173400312 1.48384933844083 2.38894997828222 0.621130350961887 0.534513860991667 NA
"Bradi1g01645.v3.1" 6.69308295853997 -0.731163460497745 1.47300175546794 -0.496376503139653 0.619628799731189 0.761493224653366
"Bradi1g01650.v3.1" 0.851939760619444 0.225917848652403 2.53698265718142 0.089049819876734 0.929042316818999 NA
"Bradi1g01656.v3.1" 8.01837901065742 -2.00815543943613 0.96317279362341 -2.08493787691152 0.0370749399387373 0.105766469699973
"Bradi1g01660.v3.1" 402.802178863141 1.32697926228126 0.233931692018422 5.67250743510532 1.40722411050288e-08 3.77351374593429e-07
"Bradi1g01670.v3.1" 84.8400891993763 -0.979537903317472 0.658255086303779 -1.48808254383229 0.136729126422803 0.274285491448769
"Bradi1g01680.v3.1" 0.885406812225556 -0.228659074352608 10.8001392426228 -0.0211718635487775 0.983108558885669 NA
"Bradi1g01683.v3.1" 0.167679782137223 1.54523513363652 12.3434804064044 0.125186339894442 0.900376031353074 NA
"Bradi1g01686.v3.1" 0.648192072425223 2.03986094177864 5.4635655273107 0.373357092832875 0.708882689363562 NA
"Bradi1g01691.v3.1" 0.579269832444943 2.53176314873496 6.30608687401461 0.401479269048379 0.68806729821791 NA
"Bradi1g01692.v3.1" 11.1912163313337 2.92663006898361 1.46210221484882 2.00165900801007 0.0453214179575573 0.122494636594693
"Bradi1g01693.v3.1" 28.9378960514519 1.54575894259118 1.57371295441654 0.982236905563431 0.325983149918389 0.501682403963972
"Bradi1g01695.v3.1" 0.480204400772767 2.89527738223424 12.3159814391151 0.235082960829979 0.814144343438036 NA
"Bradi1g01700.v3.1" 4.129364850273 3.28805208119256 1.58154803365543 2.07900867455343 0.0376165531665207 0.106885900230892
"Bradi1g01710.v3.1" 168.947207115985 -0.242077416235614 0.29164683310806 -0.830036155907514 0.406518341811771 0.580038034118028
"Bradi1g01715.v3.1" 1.50274566709802 -2.07085215485138 3.48358508177778 -0.594460047978666 0.55220445620802 NA
"Bradi1g01720.v3.1" 151.314165500385 -0.487108310865502 0.267666467265064 -1.819833152216 0.0687844174228552 0.166406474648706
"Bradi1g01730.v3.1" 262.072962117913 0.089089361998924 0.197563902281435 0.450939473102804 0.652033173079213 0.786646360618568
"Bradi1g01740.v3.1" 534.682551078164 0.0194227185871337 0.174578282179705 0.11125506760996 0.911414084987505 0.950663435329397
"Bradi1g01750.v3.1" 548.672934351287 0.478040360962212 0.195871138122127 2.4405860176508 0.0146634533872698 0.0522863671428648
"Bradi1g01760.v3.1" 135.39743871845 0.499164393089836 0.367306514204056 1.35898595256747 0.174151040099539 0.3255348102912
"Bradi1g01770.v3.1" 371.153078191733 -0.138029040624243 0.189001523959283 -0.730306495591954 0.465202858653921 0.634886217058332
"Bradi1g01780.v3.1" 23.6303183530037 1.03968329227378 0.621276412666772 1.67346332659088 0.0942361203078145 0.209152188862283
"Bradi1g01790.v3.1" 18.3577413817637 0.432097818587019 0.69082129910034 0.625484215888744 0.53165330468381 0.691573925707724
"Bradi1g01795.v3.1" 0.218676702369905 2.81124039221362 12.3171010963939 0.22823880150149 0.81946059815141 NA
"Bradi1g01800.v3.1" 1745.91258005207 0.122252852254553 0.192628223758188 0.634657008559767 0.52565213841014 0.68690886600081
"Bradi1g01801.v3.1" 0.0492868583463979 0.867476640232324 12.3489172181897 0.0702471823970565 0.943996920929677 NA
