"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"15400",0.7,0.7,0.72,0.69,0.69,0.66,0.69,0.62,0.63,0.59,0.53,0.49,0.43,0.36,0.34,0.32,0.33,0.28,0.64
"15401",0.1,0.11,0.11,0.09,0.11,0.11,0.17,0.2,0.18,0.17,0.16,0.16,0.13,0.12,0.13,0.09,0.07,0.08,0.1
"15402",0.51,0.4,0.27,0.19,0.16,0.12,0.11,0.09,0.1,0.1,0.15,0.17,0.18,0.29,0.34,0.46,0.6,0.66,0.19
"15403",0.22,0.21,0.18,0.2,0.22,0.25,0.36,0.4,0.45,0.49,0.5,0.52,0.52,0.55,0.6,0.62,0.62,0.63,0.45
"15404",0.76,0.83,0.9,0.97,0.99,1,0.96,0.87,0.74,0.66,0.52,0.39,0.34,0.28,0.28,0.25,0.28,0.29,0.66
"15405",0.73,0.68,0.57,0.54,0.46,0.35,0.29,0.23,0.18,0.16,0.15,0.15,0.19,0.19,0.24,0.31,0.44,0.49,0.23
"15406",0.9,0.9,0.92,0.96,0.96,0.96,0.93,0.88,0.8,0.73,0.67,0.64,0.6,0.63,0.63,0.63,0.63,0.64,0.88
"15407",0.06,0.06,0.06,0.04,0.03,0.03,0.02,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.08,0.08,0.01
"15408",0.35,0.41,0.47,0.55,0.6,0.67,0.79,0.88,0.94,0.96,0.97,0.98,0.96,0.97,0.97,0.97,0.97,0.97,0.88
"15409",0,0,0,0,0,0,0.01,0.06,0.12,0.23,0.26,0.33,0.4,0.47,0.53,0.57,0.57,0.57,0.05
"15410",0.46,0.43,0.39,0.36,0.29,0.2,0.17,0.17,0.19,0.22,0.27,0.29,0.31,0.36,0.4,0.5,0.53,0.6,0.29
"15411",0.89,0.87,0.9,0.91,0.9,0.92,0.95,0.98,0.96,0.89,0.79,0.67,0.57,0.46,0.4,0.28,0.19,0.18,0.82
"15412",0.06,0.05,0.03,0.02,0.01,0,0,0,0,0,0,0.04,0.06,0.09,0.11,0.12,0.17,0.24,0.01
"15413",0.4,0.34,0.3,0.27,0.28,0.25,0.28,0.29,0.27,0.25,0.25,0.22,0.24,0.24,0.24,0.25,0.27,0.33,0.25
"15414",0.36,0.3,0.27,0.21,0.17,0.14,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.08,0.09,0.13,0.15,0.09
"15415",0.23,0.23,0.22,0.21,0.19,0.19,0.19,0.2,0.24,0.27,0.36,0.5,0.55,0.61,0.65,0.67,0.68,0.72,0.34
"15416",0.33,0.27,0.25,0.21,0.21,0.19,0.21,0.26,0.29,0.35,0.45,0.59,0.69,0.84,0.91,0.96,0.99,1,0.42
"15417",0.77,0.77,0.77,0.79,0.83,0.86,0.91,0.97,0.99,1,0.96,0.89,0.72,0.63,0.47,0.33,0.26,0.22,0.88
"15418",0.53,0.51,0.46,0.38,0.33,0.28,0.2,0.09,0.05,0.03,0.02,0.02,0.02,0,0,0,0,0,0.03
"15419",0.24,0.29,0.35,0.41,0.47,0.53,0.61,0.66,0.75,0.82,0.86,0.88,0.89,0.88,0.9,0.93,0.92,0.94,0.75
"15420",0.22,0.21,0.22,0.24,0.23,0.23,0.24,0.26,0.21,0.21,0.19,0.21,0.24,0.26,0.26,0.29,0.32,0.36,0.2
"15421",0.36,0.37,0.39,0.44,0.49,0.62,0.71,0.74,0.8,0.86,0.88,0.88,0.85,0.74,0.64,0.59,0.54,0.46,0.77
"15422",0.17,0.15,0.14,0.14,0.11,0.11,0.13,0.18,0.23,0.26,0.29,0.29,0.37,0.39,0.4,0.42,0.43,0.51,0.18
"15423",0.27,0.25,0.24,0.22,0.21,0.23,0.25,0.24,0.21,0.2,0.2,0.21,0.23,0.24,0.25,0.24,0.26,0.24,0.21
"15424",0.6,0.6,0.51,0.48,0.38,0.32,0.22,0.15,0.13,0.08,0.06,0.05,0.06,0.06,0.06,0.09,0.1,0.1,0.09
"15425",0.71,0.75,0.77,0.79,0.81,0.86,0.9,0.92,0.94,0.98,1,1,0.97,0.95,0.92,0.89,0.82,0.8,0.98
"15426",0.01,0.01,0.02,0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0.02,0.05,0
"15427",0.53,0.49,0.46,0.46,0.42,0.37,0.36,0.24,0.16,0.11,0.09,0.08,0.08,0.08,0.08,0.12,0.16,0.17,0.14
"15428",0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0.04,0.08,0.14,0.19,0.23,0
"15429",0.41,0.41,0.38,0.35,0.29,0.24,0.13,0.06,0.03,0.03,0.05,0.04,0.05,0.07,0.15,0.25,0.43,0.62,0.09
"15430",0.16,0.13,0.09,0.05,0.04,0.02,0,0,0.01,0.02,0.04,0.08,0.11,0.12,0.18,0.28,0.32,0.39,0.02
