"","Gene","Bd.10.1","Bd.10.2","Bd.10.3","Bd.14.1","Bd.14.2","Bd.14.3","Bd.18.1","Bd.18.2","Bd.18.3","Bd.22.1","Bd.22.2","Bd.22.3","Bd.2.1","Bd.2.2","Bd.2.3","Bd.6.1","Bd.6.2","Bd.6.3"
"3585","Bradi1g60700.v3.1",31.94440366,34.07677497,37.73857217,33.37736329,32.25893169,35.26163511,45.24563909,39.76820359,31.94869161,35.22607016,35.80217733,41.88683514,47.44754993,46.65890386,41.8377996,37.72332781,36.01191712,28.62331377
"3586","Bradi1g60710.v3.1",131.4480668,116.2321681,114.9203446,148.6054391,116.5513379,121.5502215,132.8789073,118.9029118,91.24968287,140.5878788,129.4208158,105.3418591,146.1583618,143.6391059,119.1058079,107.5876076,104.9200322,109.8495792
"3587","Bradi1g60720.v3.1",48.17468416,49.34384495,50.09712592,21.259026,26.6090623,21.47155582,21.04534649,25.0392393,19.74188019,25.20667895,34.70146314,29.33708297,31.18929855,36.91693492,36.93787712,67.07309182,61.95209082,51.84169328
"3588","Bradi1g60730.v3.1",225.962209,260.0462803,251.0064882,365.835291,198.9300788,386.4880048,192.4145964,296.9225302,168.2580858,361.7527564,269.7908411,323.0882082,338.0223181,237.4696488,253.06215,168.1479275,133.9034665,285.167376
"3589","Bradi1g60740.v3.1",73.6957966,60.47784073,48.48719938,68.07043178,61.96630946,43.85757313,86.81669388,87.3695382,57.34187338,57.42693174,76.99206095,57.31596766,66.02840864,82.98985568,49.30075845,60.22199417,73.98021605,48.64440823
"3590","Bradi1g60750.v3.1",70.02534447,78.61275811,69.2268413,72.50228084,85.02142166,76.04661764,91.23361845,81.14320329,90.64687737,76.2528405,79.07762468,91.21659688,76.81194271,76.91028108,87.59553718,74.68542255,71.80645848,100.1054723
"3591","Bradi1g60756.v3.1",10.43784823,15.18272152,14.25258497,5.816801902,11.93762726,17.4113468,14.73545424,8.234830037,18.38556781,11.60140035,7.12567607,19.50372739,8.129125687,9.595473163,23.14271077,13.87135821,15.43367877,12.63688852
"3592","Bradi1g60762.v3.1",3.727802941,4.63916491,10.32247018,5.33206841,6.652265575,7.644898069,3.414765215,4.820388314,9.343485281,4.851494693,1.969699076,7.823222127,4.645214678,3.076411243,9.422927838,6.766516199,3.985222216,7.155828441
"3593","Bradi1g60770.v3.1",5.563029004,3.20524121,7.007915535,7.894231152,6.652265575,6.181759683,8.314210957,5.355987016,5.274548143,7.224508401,4.982180017,5.052497623,6.967822017,5.127352072,2.261502681,6.259027484,3.912763631,7.079702607
"3594","Bradi1g60800.v3.1",108.7371442,107.3755805,246.7922687,115.2973234,131.6784076,183.7336029,144.8677025,153.7168274,262.5971468,112.3226489,155.7220917,343.895806,123.0152387,97.41968937,210.4705162,146.2413314,190.7834563,179.6569694
"3595","Bradi1g60817.v3.1",96.86552565,78.78145501,74.34072561,85.93632333,90.21565643,78.71684519,106.2660088,99.15270963,84.54347166,66.33891656,82.32183493,76.05910401,129.6512597,123.9354244,107.0444602,92.36294612,96.73221198,65.31596599
"3596","Bradi1g60830.v3.1",11.24075964,10.29051125,12.02709828,15.09598589,8.201423311,19.24026978,8.388444984,10.84587371,14.39198136,12.97247494,11.0071419,18.90612014,13.93564403,10.40119992,10.70444602,5.920701674,6.521272718,9.820232648
"3597","Bradi1g60840.v3.1",5.849783076,4.133074192,6.297653826,11.77209909,9.568327197,9.473821052,9.687540446,10.71197403,16.72785268,10.86312942,12.28165306,8.366501441,4.894065465,6.372566147,10.25214549,7.443167819,7.608151504,9.211225972
"3598","Bradi1g60846.v3.1",543.2269147,571.4607684,405.8435409,206.2887246,180.8869475,150.1179985,58.94181697,57.57686042,46.34067297,92.60026827,92.92345054,53.94763591,71.08837463,88.33695141,61.51287293,721.6489526,694.4430858,439.1699391
"3599","Bradi1g60852.v3.1",67.90336434,76.58839524,85.08935282,65.36977375,47.38600136,75.27846998,63.43297556,65.40999143,70.60359442,68.07912661,58.2219874,70.6806388,45.95444521,55.74164181,60.00520447,79.84489115,76.66118373,90.43749136
"3600","Bradi1g60890.v3.1",79.83233375,74.05794165,60.98780547,96.60046015,63.42434028,83.06968189,71.71006951,87.77123722,55.68415825,88.80344633,91.41721007,80.40533852,109.3284455,80.05994021,56.23603334,75.53123707,50.93838578,59.68265423
"3601","Bradi1g60910.v3.1",7.799710768,6.916573138,4.450973381,8.032726435,5.194234764,7.132799634,8.833849142,4.485639126,10.02164147,7.910045695,10.19608934,2.390428983,4.562264416,6.226070373,3.769171135,8.458145249,3.115719187,3.197285048
"3602","Bradi1g60950.v3.1",12.04367104,9.615723631,13.49497248,10.17940333,16.3117197,8.230153424,11.02375292,9.774676304,18.4609185,8.648316626,10.94920957,11.84348905,4.894065465,7.031797127,12.81518186,15.39382435,19.63627674,19.10758445
"3603","Bradi1g60960.v3.1",80.061737,80.29972717,98.01611593,25.62162742,39.00232419,28.05567856,22.41867597,23.76719238,29.98957373,25.62854805,37.71394408,48.62349863,61.05139291,72.07592056,66.18664513,177.3673059,185.3490624,96.75593563
"3604","Bradi1g60970.v3.1",52.3039428,48.33166352,85.08935282,45.0109671,47.02149365,81.7894358,36.04061982,30.86387518,64.50018872,53.57737617,31.9207115,93.28105827,35.58566245,32.15582228,60.98518897,45.33565853,37.67846459,104.1401416
"3605","Bradi1g60972.v3.1",7.340904253,6.916573138,5.397988993,7.755735869,4.00958473,4.3528367,7.497636667,5.222087341,4.897794704,5.009695607,6.951879093,2.444756915,8.295026211,7.764275995,1.658435299,7.866075081,8.912406047,5.93781509
"3606","Bradi1g60977.v3.1",17.49199841,14.84532771,25.56942155,13.43404249,17.31411588,21.87391888,17.1480601,14.72896429,20.79678982,13.39434404,17.26383308,25.69711157,12.11073827,11.13367879,25.02729634,19.62289698,13.76713129,20.32559781
"3607","Bradi1g61000.v3.1",189.3723894,197.2066829,163.5495963,209.4048685,166.3977663,181.7583661,199.57818,204.9334532,177.4508697,193.4269841,215.8558458,181.1836513,205.71665,218.9379335,163.7327941,226.4245483,224.5491572,164.8885575
"3608","Bradi1g61040.v3.1",94.39944062,92.86764665,89.49297542,110.7962267,66.97829038,87.45909705,98.02603187,106.3163423,80.39918383,99.0337721,118.2398769,107.786616,147.0708147,106.8686668,116.9196886,94.64664533,97.23942208,106.8045458
"3609","Bradi1g61050.v3.1",27.47104013,26.82280802,24.62240593,25.76012271,29.88963162,23.44679264,23.82912248,27.31553378,22.98195976,24.52114165,24.62123845,24.61055294,31.02339803,28.27368428,29.5503017,18.10043083,27.67917976,22.45712117
"3610","Bradi1g61057.v3.1",16.51703457,15.26706998,8.144334271,15.7884623,14.21580041,14.11928543,12.99095462,16.26881056,9.117433218,14.87088591,18.13281797,12.2781125,21.06936658,13.47761116,7.53834227,17.76210502,17.89727068,7.688709283
"3611","Bradi1g61090.v3.1",30.33858086,48.92210269,39.49055106,68.07043178,26.88244308,67.560415,23.86623949,49.87762909,27.20159828,60.43274911,38.46706431,44.54890378,62.46154737,32.15582228,34.07330706,13.78677676,16.66547472,47.73089822
"3612","Bradi1g61100.v3.1",4.817468416,4.133074192,6.250303045,6.786268885,4.191838581,6.730436578,8.165742905,7.766181173,7.007613961,5.167896521,6.836014441,6.465023841,6.30421992,6.73880558,9.649078106,5.074887149,4.130139388,7.536457614
"3613","Bradi1g61110.v3.1",11.75691697,4.554816457,16.3833701,6.093792468,3.827330879,9.290928754,6.198541205,6.962783121,4.747093328,6.117102004,7.531202351,11.84348905,10.70058381,8.057267542,6.181440662,12.68721787,11.44845655,8.526093462
"3614","Bradi1g61130.v3.1",12.2730743,10.79660197,12.40590453,14.47275711,7.199027129,13.64376545,8.314210957,12.05097079,5.425249518,17.13843234,9.616766079,9.996339384,21.98181946,19.70368153,11.15674656,9.726867036,7.245858575,12.63688852
"3615","Bradi1g61160.v3.1",3.441048868,6.073088609,3.64601011,2.908400951,5.28536169,5.194141272,4.75097769,2.945792859,7.309016712,3.691354658,4.634586062,4.074594858,4.811115202,3.662394337,8.593710188,3.04493229,7.318317161,8.449967627
"3616","Bradi1g61170.v3.1",21.27715217,21.42450704,11.88504594,23.05946468,18.31651206,11.96115631,22.97543117,22.42819563,11.98075935,25.99768352,23.23086264,14.83152528,19.74216238,25.85650402,10.32752891,16.66254614,19.70873532,11.41887517
"3618","Bradi1g61200.v3.1",32.05910529,33.06459354,30.39920117,34.48532556,26.97357,34.12770286,31.80928031,31.06472469,29.5374696,33.59132738,27.80751637,34.28092474,36.91286664,36.69719126,42.36548356,28.67311239,36.15683429,29.84132712
"3619","Bradi1g61210.v3.1",16.05822805,16.86969058,12.45325531,15.92695759,14.03354656,16.57004223,18.03886842,16.60355975,15.67294305,13.28887677,15.81552494,16.46136322,14.35039535,19.3374421,9.875228374,9.980611394,14.49171715,11.11437183
"3620","Bradi1g61220.v3.1",82.35576958,81.22756015,64.11295699,81.08898841,62.23969024,64.99992282,83.55039672,93.66282294,66.61000797,82.05354067,86.95642099,60.19534803,86.10237207,86.13951481,65.96049487,91.09422433,92.81944835,60.97679342
"3621","Bradi1g61230.v3.1",92.04805723,84.43280136,71.97318658,97.36218421,101.8799029,73.15691932,108.7528487,115.2206707,79.04287145,99.50837484,116.3281102,78.34087713,104.5173303,101.9610583,73.87575425,105.7268156,119.3392907,77.4960995
"3622","Bradi1g61240.v3.1",101.1094859,88.14413329,82.91121691,105.5334059,90.30678335,91.19009994,91.67902261,108.3917872,72.18595887,99.61384212,98.71668312,88.22856065,109.494346,110.9705484,91.59085858,83.3127307,91.80502815,71.63441025
"3623","Bradi1g61250.v3.1",157.4279857,194.9292747,169.5631455,265.4262106,237.1122606,252.2816363,223.8155896,229.8387928,190.4111879,274.2676511,230.9182505,185.42123,229.5233753,205.2405787,227.73332,142.3505845,146.7286361,227.9968743
"3624","Bradi1g61260.v3.1",233.4178149,243.3452866,179.7909141,273.0434512,261.7165306,226.3475084,285.6896506,320.5558229,258.5282097,343.0850486,416.9389486,191.9405818,201.2373359,225.9697306,171.2711364,258.4809188,212.0138219,223.6577017
"3625","Bradi1g61320.v3.1",14.22300199,8.350496838,25.71147389,8.171221719,8.383677163,12.14404861,9.39060434,12.98826851,19.36512675,9.228386644,8.342254912,28.41350814,8.377976473,9.66872105,20.65505782,11.16475173,16.23072321,13.09364353
"3626","Bradi1g61330.v3.1",20.13013588,17.03838749,27.36875121,24.5829128,17.86087743,21.36182044,19.82048505,21.15614871,16.42644993,16.82203051,26.24334358,31.51020023,27.3735865,23.29282798,21.63504232,20.13038569,31.66440197,18.34632611
"3627","Bradi1g61350.v3.1",19.67132936,18.89405345,14.77344356,25.89861799,17.86087743,18.32580829,22.90119715,21.95954677,21.47494601,21.19892246,23.23086264,23.08937086,21.81591894,26.66223077,13.9459332,24.27487686,17.67989492,15.4535444
"3628","Bradi1g61360.v3.1",18.52431307,12.90531329,18.04064743,16.75792929,14.85368889,17.37476834,19.89471908,15.13066332,12.35751279,17.77123599,18.30661494,11.5718494,18.00020688,15.96803931,23.29347762,17.50836067,20.14348684,19.79271697
"3629","Bradi1g61380.v3.1",19.09782122,20.07493179,18.94031226,23.12871232,12.7577696,25.64150022,17.18517711,28.72148037,18.23486644,27.63242629,26.88059916,29.01111539,20.23986395,21.46163082,22.38887654,19.79205988,14.63663432,13.39814687
"3630","Bradi1g61397.v3.1",12.73188081,8.350496838,18.98766304,12.81081371,15.85608507,18.50870059,13.95599696,11.11367306,12.65891554,14.55448408,8.979510495,16.46136322,13.02319115,13.40436327,19.82584017,7.781493629,15.36122018,18.80308112
"3631","Bradi1g61413.v3.1",16.97584108,11.4713896,17.66184118,10.87187974,6.834519426,11.88799939,20.59994233,15.8001617,17.17995681,15.60915684,17.55349471,21.83982844,24.13852627,29.2991547,13.64439951,17.17003486,19.92611108,12.02788185
"3632","Bradi1g61420.v3.1",63.48735162,54.99519129,58.19410941,39.95588925,44.92557436,41.88233631,77.27762149,75.85416611,46.03927022,54.10471255,74.96442955,65.79112497,80.95945582,88.26370353,51.03457717,82.72066053,83.68966654,47.42639488
"3633","Bradi1g61425.v3.1",5.218924117,5.060907174,2.509591374,6.093792468,4.556346284,5.047827433,3.748818333,4.95428799,1.959117882,2.900350088,6.778082116,4.726530035,6.967822017,4.101881658,4.523005362,5.159468602,5.579311103,5.328808414
"3634","Bradi1g61450.v3.1",19.09782122,16.70099368,15.95721308,21.18977836,18.04313129,15.21663922,15.66337957,20.55360017,16.50180062,13.28887677,20.10251704,19.39507152,18.74675924,16.92026184,17.86587118,15.22466145,16.23072321,12.33238519
"3635","Bradi1g61470.v3.1",9.290831945,4.63916491,5.776795239,6.647773602,9.841707974,8.851987238,10.46699772,10.17637533,13.5631238,6.22256928,3.939398153,6.628007635,4.977015727,7.031797127,14.09670005,9.642285584,4.927183831,7.917086786
"3636","Bradi1g61477.v3.1",1.720524434,3.795680381,9.138700664,3.670125009,3.007188548,6.51096582,2.561073911,4.284789613,7.836471526,4.429625589,2.664886986,7.334270744,4.479314154,2.856667583,9.875228374,3.129513742,1.449171715,4.339172565
"3638","Bradi1g61497.v3.1",40.71907828,36.94462237,28.59987151,29.22250479,34.26372406,28.12883548,49.81103172,41.10720035,47.47093328,39.39202756,54.10879227,35.4218113,45.29084311,38.74813209,30.90720331,41.78323753,49.48921407,44.30523567
"3639","Bradi1g61510.v3.1",32.46056099,25.72627814,24.10154735,29.77648592,25.78891997,23.88573416,29.13685536,30.39522632,21.92705014,22.83366524,31.97864383,23.63265017,32.59945301,38.08890111,24.27346211,21.65285184,27.24442824,17.20443859
"3640","Bradi1g61577.v3.1",10.60990068,6.747876232,13.96848029,7.617240585,13.1222773,10.7906456,9.873125512,7.230582472,15.9743458,6.591704746,11.29680353,19.66671118,7.797324638,8.203763315,20.88120809,11.33391463,7.753068675,16.89993525
"3641","Bradi1g61590.v3.1",70.48415099,69.25007984,48.2030947,72.50228084,63.97110183,49.52723438,79.20770617,60.45570344,51.16311698,75.83097139,72.00988094,41.50653962,84.52631709,89.58216549,70.4081168,59.29159819,75.64676352,50.16692492
"3642","Bradi1g61610.v3.1",7.455605882,3.880028834,7.38672178,5.678306618,4.00958473,6.840171957,4.75097769,5.623786367,6.103405708,6.433503832,3.765601175,6.573679704,6.055369134,8.936242183,4.975305898,7.104842009,6.811107061,5.176556745
"3643","Bradi1g61630.v3.1",17.14789353,17.88187202,12.02709828,20.98203543,19.77454287,16.60662069,16.25725178,22.69599498,13.71382517,20.56611881,21.89841914,18.30851289,24.47032732,21.09539138,10.6290626,12.94096223,14.12942422,6.927450938
"3644","Bradi1g61637.v3.1",79.02942234,71.35879116,60.94045469,78.45757803,66.43152882,69.86485795,88.30137441,80.67455443,77.5358577,67.18265477,86.60882703,72.31047674,95.2269009,97.41968937,72.82038633,73.50128221,83.9070423,59.98715757
"3645","Bradi1g61680.v3.1",43.12781248,41.58378728,43.70477053,58.99899072,52.94474382,54.42874798,53.9681372,49.94457892,40.16191657,56.05585716,40.84228967,44.60323171,65.11595576,44.68121091,36.41019317,31.88720759,34.70766258,36.00751971
"3646","Bradi1g61690.v3.1",8.487920542,5.735694798,9.422805348,8.794450494,12.39326189,12.72930396,17.51923023,13.92556624,19.51582813,8.648316626,7.531202351,13.58198286,7.133722541,7.031797127,14.9259177,15.22466145,11.88320806,17.20443859
"3647","Bradi1g61720.v3.1",18.52431307,17.88187202,17.56713962,28.66852366,26.2445546,22.60548807,24.42299469,23.76719238,20.11863363,26.73595445,27.8654487,16.35270736,32.51650275,27.54120542,18.39355514,18.18501229,18.69431512,17.35669026
"3648","Bradi1g61730.v3.1",21.21980136,19.65318953,20.7869927,24.30592223,19.77454287,25.16598025,21.52786766,25.0392393,25.46853246,31.58744914,24.56330613,27.16396572,25.38278021,27.02847021,18.77047225,16.49338324,17.17268482,19.94496863
"3650","Bradi1g61757.v3.1",36.0736623,39.89681822,18.46680445,38.29394585,40.460355,23.26390035,37.74800243,38.83090587,24.18757077,31.06011276,47.04104853,20.59028601,33.59485615,36.77043915,12.66441501,36.45460602,44.41711307,17.8895711
"3651","Bradi1g61764.v3.1",3.383698054,5.398300986,6.297653826,4.847334918,3.645077027,7.132799634,9.687540446,9.239077603,6.781561898,7.857312057,7.762931654,9.616043864,7.548473852,3.662394337,7.764492538,2.960350837,5.434393931,3.73016589
"3652","Bradi1g61771.v3.1",3.785153755,3.880028834,5.066533529,5.539811335,2.916061622,6.364651981,5.196381848,6.293284744,3.767534388,5.062429245,1.737969773,9.127092481,4.811115202,5.566839393,5.126072744,1.184140335,1.88392323,3.501788386
"3653","Bradi1g61790.v3.1",11.92896941,17.03838749,23.62803954,10.66413682,19.68341595,19.38658362,10.02159356,10.37722484,17.17995681,14.0271477,5.677367926,21.9484843,13.43794246,16.77376606,17.86587118,16.9162905,16.44809897,21.77198866
"3654","Bradi1g61800.v3.1",61.0212666,58.87522013,61.22455937,52.76670296,57.04545548,49.71012668,64.73207103,52.68952227,64.72624078,51.67896521,59.61236322,72.25614881,47.77935098,56.10788125,58.27138575,68.25723216,68.69073929,61.5858001
"3655","Bradi1g61810.v3.1",26.61077792,28.93151935,49.05540875,17.58890099,27.52033156,34.12770286,12.76825254,7.900080849,38.7302535,13.71074587,9.964360033,31.4558723,9.373379618,14.79607312,62.417474,17.0854534,17.10022624,38.21516891
"3656","Bradi1g61820.v3.1",42.09549782,35.42635022,29.78364103,45.3572053,38.63781649,34.6398013,33.62801396,39.36650457,26.4480914,32.90579009,34.18007221,31.83616782,47.36459967,38.52838843,28.72108405,30.87223016,29.9978545,29.08006877
"3657","Bradi1g61840.v3.1",9.864340089,9.193981367,7.812878806,17.31191042,8.930438717,11.01011636,9.464838367,10.37722484,7.158315336,17.45483417,13.20857028,8.964108687,11.86188748,15.67504776,7.53834227,9.134796869,12.31795958,4.263046731
"3658","Bradi1g61850.v3.1",5.735081447,4.048725739,4.971831968,1.6619434,5.832123244,4.462572079,6.235658218,2.410194157,6.781561898,3.691354658,2.664886986,5.595776938,1.493104718,1.464957735,5.352223012,3.04493229,3.622929288,10.96212017
"3659","Bradi1g61860.v3.1",125.7703361,88.39717865,84.85259891,137.1795782,129.0357268,101.0297056,135.1430451,142.1345054,99.23685577,121.1819,166.091978,99.90906591,143.669854,159.9001368,91.81700885,106.6572116,123.9041816,72.77629776
"3661","Bradi1g61890.v3.1",61.824178,51.19951091,50.19182748,53.18218881,50.3931899,43.12600394,70.44809106,66.74898819,53.64968968,59.27260907,58.16405508,48.7321545,76.06539036,70.75745859,52.54224562,60.39115708,62.89405243,38.29129474
"3662","Bradi1g61930.v3.1",47.77322846,38.12550071,41.71603775,51.24325485,55.95193237,32.7377214,54.74759447,61.45995101,29.31141754,41.34317216,41.76920688,33.73764542,86.84892443,75.07908391,50.05459267,40.26077138,37.46108883,26.41566457
"3663","Bradi1g61937.v3.1",90.7289885,90.67458687,83.33737393,81.08898841,76.45549065,88.410137,106.9712321,101.0273051,79.26892352,87.85424085,108.1596522,99.14847487,114.3054612,98.73815133,73.19730344,129.5787852,129.9907028,97.51719397
"3664","Bradi1g61986.v3.1",4.817468416,4.723513363,4.687727284,4.570344351,8.748184866,4.864935135,7.720338746,4.150889937,5.952704332,6.328036556,5.793232577,9.181420412,2.571458125,5.493591506,6.106057239,4.651979887,1.739006058,3.197285048
"3665","Bradi1g62000.v3.1",0.802911403,1.180878341,1.609926542,5.124325485,0.729015405,1.280246088,2.820893003,2.677993508,0.150701376,3.63862102,2.896616289,1.412526217,2.488507863,1.318461961,1.356901609,0,1.449171715,0.913510014
"3666","Bradi1g62007.v3.1",56.71995551,64.69526338,54.3113454,70.49409924,70.89674818,69.75512258,84.47832205,93.19417408,56.51301581,69.71386939,88.46266146,69.53975224,92.1577412,80.35293176,56.23603334,65.12771842,77.38576958,59.30202506
"3667","Bradi1g62020.v3.1",28.79010887,29.0158678,31.15681366,27.00658026,31.34766243,28.31172778,32.18045045,32.40372145,29.16071616,29.74177181,28.3289073,38.68148718,26.54408388,31.71633496,28.19340009,28.8422753,36.0843757,33.3431155
"3669","Bradi1g62037.v3.1",4.702766787,2.193059776,4.4036226,2.215924534,2.824934696,2.15812912,3.9344034,5.355987016,4.747093328,2.109345519,4.402856759,2.390428983,3.566861271,4.321625318,3.090720331,4.482816982,3.188177773,2.740530041
"3670","Bradi1g62057.v3.1",13.36273977,9.447026725,11.83769516,12.74156607,12.30213497,13.0585101,23.27236728,17.47390764,8.514627716,19.66964696,18.4224796,18.47149669,16.83890321,9.815216824,9.121394147,15.73215016,22.82445451,14.84453772
"3671","Bradi1g62063.v3.1",16.28763131,13.66444937,25.04856296,12.67231843,18.13425821,17.15529758,16.36860282,16.73745943,28.85931341,16.18922686,19.17559983,25.64278364,16.75595295,15.16231256,26.30881452,14.37884692,19.12906664,18.19407444
"3672","Bradi1g62090.v3.1",7.799710768,3.120892758,9.659559251,3.185391518,6.561138649,6.986485795,3.82305236,6.69498377,2.411222008,4.165957399,7.183608396,9.398732138,4.645214678,6.958549241,6.633741198,3.214095195,2.89834343,4.339172565
"3673","Bradi1g62100.v3.1",9.74963846,9.109632914,7.102617097,9.279183986,8.565931014,13.16824548,8.425561997,9.841626142,6.404808459,11.8123349,9.153307472,12.54975216,11.44713617,6.152822486,8.36755992,5.920701674,4.057680802,6.090066759
"3674","Bradi1g62110.v3.1",39.45736036,30.02804923,35.08692846,38.84792699,31.07428166,34.456909,38.93574685,36.68851106,33.15430261,34.64600014,38.35119966,35.36748336,44.79314154,44.60796303,45.07928678,35.69337295,36.66404439,22.076492
"3676","Bradi1g62140.v3.1",13.24803814,15.52011533,11.17478423,13.98802362,9.932834899,13.53403007,11.72897617,14.92981381,11.45330454,12.76154039,11.2388712,11.5718494,19.74216238,18.97120267,11.30751341,9.980611394,10.28911918,8.8305968
"3677","Bradi1g62150.v3.1",7.857061583,12.14617722,8.002281929,11.77209909,4.64747321,11.19300866,5.79025406,10.84587371,6.178756396,13.28887677,8.284322586,17.22195426,13.18909168,13.69735482,9.649078106,6.681934747,6.014062617,8.906722634
"3678","Bradi1g62160.v3.1",6.079186334,6.241785515,5.397988993,3.462382084,5.376488615,7.279113473,4.454041584,6.159385068,7.082964649,5.484298348,3.70766885,9.779027658,4.230463368,6.006326713,8.669093611,6.681934747,2.89834343,6.090066759
"3679","Bradi1g62170.v3.1",379.605041,399.474273,280.5533753,417.7017746,458.9151977,306.0885505,497.7391471,438.923136,321.672086,427.3006684,531.6449536,286.851478,411.101499,407.5512418,305.7551625,392.0350323,403.4494055,333.2789034
"3680","Bradi1g62210.v3.1",238.349985,230.2712764,191.67596,306.7670527,210.2298176,236.0042217,240.9265327,262.1755644,160.7983677,301.2145401,251.6000908,183.7370641,359.0916847,323.7556594,199.6906867,200.7963682,216.8685472,182.9303803
"3682","Bradi1g62230.v3.1",4.3586619,6.916573138,4.735078064,10.11015569,5.832123244,9.108036456,10.1329446,7.900080849,7.836471526,10.23032577,9.211239798,9.344404207,6.636020969,6.665557694,5.879906971,5.159468602,4.130139388,7.079702607
"3683","Bradi1g62240.v3.1",148.8827144,143.4767184,132.5821858,103.7329672,118.1004957,85.52043869,94.83396873,86.43224047,87.03004435,86.16676443,110.9404039,68.18155395,80.7935553,82.25737681,80.73564571,149.0325193,152.7426988,110.9914667
"3684","Bradi1g62257.v3.1",15.65677235,15.77316069,13.49497248,19.18159675,15.30932351,21.87391888,13.43635878,18.07645618,11.37795385,19.03684331,16.16311889,13.20168734,15.92645033,15.16231256,13.11671555,12.60263642,10.14420201,14.08327938
"3685","Bradi1g62277.v3.1",15.82882479,15.09837307,14.11053263,15.92695759,17.0407351,13.82665775,15.7376136,15.93406137,4.747093328,15.92555867,17.84315634,8.746796961,15.7605498,22.1208618,13.87054978,17.93126793,24.63591916,14.99678939
"3687","Bradi1g62300.v3.1",282.0513056,234.3200022,500.7345053,189.8770335,238.3880376,321.6709743,276.7815675,300.4039218,369.7458248,195.1144605,232.772085,517.9624983,256.3992602,260.3229895,357.6189573,301.9557854,305.6303147,311.354663
"3688","Bradi1g62310.v3.1",34.41048868,36.10113784,29.26278244,41.75632794,37.72654723,40.45577639,35.4096306,38.22835733,27.12624759,36.01707473,34.70146314,35.31315543,44.79314154,40.21308982,25.85651399,24.95152848,24.05625047,25.80665789
"3689","Bradi1g62320.v3.1",150.2591339,178.5656748,104.6452252,156.153432,146.3498426,121.989163,170.1072715,168.1779923,102.4015847,170.5933188,164.3540082,107.6236322,175.0250531,158.1421875,91.59085858,154.953221,185.928731,121.7252093
"3690","Bradi1g62330.v3.1",67.55925945,71.52748806,66.48049602,87.11353324,55.04066311,88.33698008,63.76702868,77.19316287,50.93706492,85.48122714,85.10258656,89.15213548,106.2592858,84.67455708,57.51755152,51.59468602,50.93838578,66.15335016
"3691","Bradi1g62340.v3.1",24.71820104,24.29235444,14.86814512,25.06764629,24.42201608,19.27684824,26.24172833,26.37823605,12.2821621,16.71656323,23.86811822,14.39690183,21.8988692,28.49342794,15.67975192,16.40880178,19.41890098,14.08327938
"3692","Bradi1g62350.v3.1",12.73188081,11.30269269,15.15224981,17.9351392,16.94960818,18.91106365,14.84680528,18.00950634,16.80320337,14.50175044,19.17559983,18.96044807,18.24905766,17.43299704,13.64439951,13.27928804,15.36122018,18.04182277
"3693","Bradi1g62360.v3.1",35.78690823,48.83775423,45.07794317,58.86049543,19.77454287,71.87667324,25.16533495,45.92758866,32.32544505,62.17295916,41.01608665,54.32793143,61.71499501,32.81505326,48.54692422,23.00615508,14.05696564,50.69980576
"3694","Bradi1g62370.v3.1",55.17148352,45.80120993,45.07794317,50.62002607,49.75530142,38.29764727,51.51841433,50.74797698,37.37394113,47.14387234,52.89221343,36.56269786,64.20350287,68.56002199,39.35014665,54.55503686,59.70587466,42.40208981
"3696","Bradi1g62400.v3.1",13.8788971,14.5079339,33.85580816,4.016363218,8.201423311,12.83903934,7.163583548,4.217839775,8.966731842,5.95890109,4.286992107,12.11512871,8.626827259,10.03496048,37.91786162,29.18060111,38.25813328,42.24983814
"3697","Bradi1g62410.v3.1",45.93800239,33.06459354,48.58190094,32.54639159,40.82486271,45.57676074,31.28964213,27.44943346,45.58716609,33.063991,31.57311755,40.85460444,28.28603938,25.71000825,42.5162504,54.55503686,42.24335549,76.73484116
"3698","Bradi1g62420.v3.1",59.70219787,53.98300986,48.91335641,56.85231382,66.52265575,57.64765243,59.42433814,50.41322779,57.86932819,46.40560141,53.81913064,53.4043566,25.29982994,35.96471239,36.03327605,34.67839552,31.15719187,38.90030142
"3699","Bradi1g62440.v3.1",12.15837267,13.83314628,7.623475684,18.97385382,12.21100804,18.58185751,10.3927637,14.05946592,14.91943617,18.6149742,17.03210378,14.07093424,22.31362051,12.1591492,13.64439951,7.950656534,4.202597974,8.754470965
"3700","Bradi1g62450.v3.1",5.046871674,2.361756681,3.788062452,3.323886801,3.645077027,3.29206137,2.523956898,3.749190911,4.068937139,3.691354658,4.055262804,5.976072458,3.649811533,2.636923923,2.864570063,2.70660648,4.709808074,4.491424234
"3701","Bradi1g62480.v3.1",40.20292095,47.23513363,36.55480266,51.72798834,46.29247825,54.5019049,46.6560856,55.70226497,53.04688418,50.72975972,62.97243812,55.08852247,68.18511545,57.49959109,46.58695523,38.56914233,31.80931915,41.41245396
"3702","Bradi1g62490.v3.1",11.24075964,7.338315403,9.422805348,8.725202852,9.386073345,8.63251648,10.3927637,11.78317144,13.26172104,10.38852668,8.747781192,12.11512871,6.884871755,11.93940554,16.65973642,4.736561339,6.231438375,12.25625935
"3703","Bradi1g62520.v3.1",4.071907828,3.880028834,2.793696058,4.085610859,2.551553919,3.401796749,5.122147822,7.297532309,3.842885075,3.164018278,7.183608396,3.585643475,3.318010484,3.58914645,4.598388785,6.089864579,4.492432317,0.837384179
