"","Gene","Bh.10.1","Bh.10.2","Bh.10.3","Bh.14.1","Bh.14.2","Bh.14.3","Bh.18.1","Bh.18.2","Bh.18.3","Bh.22.1","Bh.22.2","Bh.22.3","Bh.2.1","Bh.2.2","Bh.2.3","Bh.6.1","Bh.6.2","Bh.6.3"
"5815","Bradi2g17893.v3.1",1.489914797,1.965718789,2.427104711,1.968196164,3.155981565,4.329242736,2.492641882,2.133781604,1.635486124,3.341047324,1.497118421,2.744502742,4.026595024,3.273545797,3.469019149,3.292048227,2.415094186,2.418941681
"5816","Bradi2g17918.v3.1",3.635392104,2.659501891,5.60101087,3.690367808,2.740720833,3.725162354,3.457535514,1.625738365,2.68687006,2.714600951,3.160583334,3.48626024,4.803657222,2.853860438,3.560309126,5.455394204,3.368420839,6.089060094
"5817","Bradi2g17926.v3.1",26.75886975,35.61419924,31.27231069,24.35642753,28.56993838,31.11013966,25.81090465,32.71798459,38.0834626,35.70744328,31.85535308,32.11809966,32.70725432,27.86710781,36.2421211,25.01956652,29.23535067,27.19224097
"5818","Bradi2g17947.v3.1",7.866750126,9.481702396,5.60101087,7.872784657,7.72384962,9.16188579,8.040780264,9.449604244,14.95301599,9.814326515,8.150978072,7.640102229,8.971536282,9.652763246,8.855127827,7.618740182,10.55014829,14.26341474
"5819","Bradi2g17974.v3.1",53.51773949,57.46836696,70.10598606,47.85176924,62.37216198,61.716879,59.18014275,66.04562106,73.01277338,62.74904506,59.0530044,61.26916933,58.63287492,63.87611157,74.49262172,64.90037933,71.62660915,58.72189461
"5821","Bradi2g17990.v3.1",64.72189876,50.76179697,46.1149895,22.57274976,51.4923308,44.60126819,47.68182697,33.83567971,51.75145377,39.67493698,61.38185527,50.81038861,40.83108639,60.5186287,53.31334691,42.70256843,34.19264927,43.29071492
"5822","Bradi2g18000.v3.1",17.34260823,21.39164565,18.67003623,18.5748513,15.77990783,17.11561082,18.01134779,20.8297728,20.09311523,19.00220666,23.28850878,22.10437344,25.1485584,23.67025422,28.66505296,16.64835818,17.15987974,22.18753404
"5823","Bradi2g18010.v3.1",59.77538164,67.87511349,60.30421704,47.29821407,59.7144933,72.99304613,56.76790867,69.80514103,63.0830362,56.90221224,70.28139256,78.32959178,61.10534555,66.72997201,71.84521237,55.49452725,50.52631258,50.79777531
"5824","Bradi2g18030.v3.1",214.7265205,199.6939029,210.5046585,227.2036447,233.5426358,216.0594165,252.9629471,194.0725173,159.9271788,211.0080201,214.0879342,204.5767179,247.9534831,171.0637521,238.2668415,217.3692415,192.8897593,245.2306394
"5825","Bradi2g18040.v3.1",8.939488779,10.8692686,10.82862102,13.22381798,11.54424836,15.60540986,12.70443282,5.99491022,5.607380996,9.605511058,10.64617544,8.085156728,12.99813131,7.470399382,9.220287737,10.25237876,7.563058109,12.34494375
"5826","Bradi2g18060.v3.1",6.913204656,6.012786885,4.854209421,7.319229486,6.727223862,7.953725026,10.53342215,4.877215094,1.401845249,6.682094649,7.818285089,4.376369238,13.84583552,12.50662368,20.44895498,4.89104308,6.291955906,3.920353759
"5827","Bradi2g18080.v3.1",29.91748911,39.4300063,36.12652011,33.52084092,38.95145668,35.84210265,44.62633047,36.07106997,46.61135453,40.09256789,42.50152852,41.46424414,49.23748653,67.31753151,43.63660929,29.440317,38.83217231,33.28130106
"5828","Bradi2g18120.v3.1",3.099022777,2.31261034,2.053703986,3.075306507,2.989877272,0.805440509,1.447340448,0.711260535,1.752306561,2.505785493,1.996157895,2.225272494,4.944941258,5.623783804,4.381918924,2.163345978,1.271102203,3.16964772
"5829","Bradi2g18130.v3.1",46.24695528,55.50264817,49.47559602,46.86767116,34.71579722,47.11826978,42.6965432,50.6011066,50.23278809,35.81185101,42.16883553,56.67027284,54.88884796,52.46066982,52.49173712,47.31143595,60.75868531,49.21295145
"5830","Bradi2g18142.v3.1",25.20935836,25.55434426,18.48333587,20.66605972,24.5003832,29.59993871,32.16312106,22.7603371,23.59772836,30.48705683,27.77986404,29.67029992,30.72927782,26.44017759,29.7605327,22.85622055,21.22740679,21.18659266
"5831","Bradi2g18150.v3.1",86.17667183,88.11045397,90.7363761,30.56854668,95.17775983,90.41069714,127.2855516,51.41397578,103.5029075,117.2498795,109.9550307,103.6976982,111.1905363,65.21910472,94.75899674,97.06839343,65.97020435,68.06401421
"5832","Bradi2g18170.v3.1",31.64579028,42.0895082,37.90017356,30.63005281,44.68205479,29.39857858,35.62065657,36.47750456,32.94336335,36.33388965,34.01785746,39.60985039,35.74486109,51.11767667,40.3501701,41.1976321,38.95928253,36.11730166
"5833","Bradi2g18180.v3.1",26.69927315,23.81988651,22.87079439,31.73716315,24.33427891,23.35777476,24.2831564,27.12950896,19.9762948,24.32700083,26.11639913,23.06865819,26.91460885,37.6877452,24.10055408,21.16316717,25.80337473,20.35247484
"5834","Bradi2g18210.v3.1",140.0519909,145.6944514,143.4792285,160.7770242,155.8888789,148.5030938,162.986616,176.2910039,191.1182356,167.2611817,162.2710022,180.840478,132.5950677,112.2238649,157.1100514,149.4589895,176.2383205,185.8414506
"5835","Bradi2g18227.v3.1",8.224329677,7.631614123,7.094613769,5.412539452,5.730598105,5.436723436,6.030585198,7.214213993,10.6306598,7.099725564,7.485592107,6.972520481,7.629337941,7.218588167,6.755458342,5.831628287,6.609731457,6.172471876
"5836","Bradi2g18237.v3.1",8.462716044,6.244047919,7.654714856,6.765674314,6.062806691,4.228562672,5.146099369,3.048259434,3.037331373,1.774931391,1.829811404,2.967029992,4.097237042,4.196853585,4.747078835,4.420750476,5.275074143,6.422707223
"5837","Bradi2g18250.v3.1",32.89731871,45.32716267,37.52677283,31.98318767,36.54294444,39.567265,38.35452186,43.18367531,41.82171659,40.51019881,44.74720615,43.31863788,35.74486109,48.43169037,45.27982889,36.49470606,39.4041683,33.28130106
"5838","Bradi2g18260.v3.1",4.410147798,8.55665826,7.654714856,3.444343287,7.640797473,4.228562672,6.432624212,3.65791132,6.541944495,10.33636516,9.31540351,7.12087198,11.58529095,2.350238008,9.676737625,8.841500952,8.516384762,4.504236234
"5839","Bradi2g18280.v3.1",6.436431921,1.850088272,2.613805073,3.321331027,5.813650251,2.2149614,2.573049685,3.048259434,5.84102187,3.75867824,2.911063597,6.824168981,5.086225294,4.532601872,3.103859238,2.821755623,2.923535067,3.670118413
"5840","Bradi2g18290.v3.1",9.654647882,13.52877049,16.24293152,5.351033321,16.19516856,17.31697094,18.57420241,18.39116525,23.83136923,19.62865303,19.79523246,18.69228895,16.95408431,13.76567976,16.15832603,19.56417232,17.28698996,7.840707519
"5842","Bradi2g18310.v3.1",20.68001738,21.96979823,14.3759279,25.27901948,15.53075139,28.7944982,25.32845783,21.74425063,28.50418673,22.55206944,19.21301974,15.87361046,22.88801382,27.2795483,19.5360552,17.2127093,18.17676151,15.26435613
"5843","Bradi2g18330.v3.1",140.8863432,143.2662106,151.7873946,118.645325,162.9483113,154.1411774,190.4860845,154.4451446,179.6698327,173.1080145,182.6484474,171.642685,143.5445805,130.5221465,171.4425779,173.5379708,144.0158796,143.551677
"5844","Bradi2g18383.v3.1",0.536369327,1.618827238,1.493602899,2.275726815,1.744095075,2.013601273,0.884485829,0.508043239,3.387792685,0.93966956,2.162504386,0.815933248,1.130272288,1.930552649,0.730319821,0.752468166,1.461767534,1.668235642
"5845","Bradi2g18420.v3.1",27.59322203,30.17956494,24.27104711,21.89618233,29.81572058,19.9346526,27.2582451,22.86194575,27.68644367,26.62397087,31.52266009,27.66755467,32.6366123,34.66601061,29.48666276,28.31161475,26.43892583,25.60741711
"5846","Bradi2g18431.v3.1",13.46882976,18.03836066,10.9219712,12.8547812,16.11211641,12.1822877,14.31258887,16.05416635,19.27537217,12.73774292,14.13945176,10.08790197,12.99813131,14.60505048,15.61058617,10.72267137,12.58391181,9.926002072
"5847","Bradi2g18440.v3.1",59.71578505,70.18772383,58.62391378,61.26010561,56.97377246,74.60392715,55.24016042,81.49013553,74.76507994,56.48458133,69.86552633,64.08784782,66.26221286,88.72148479,86.63418874,47.59361151,54.27606408,52.88306986
"5849","Bradi2g18520.v3.1",9.952630841,7.862875157,10.82862102,5.474045582,10.96288333,8.457125345,8.121188067,7.112605345,9.111994118,11.06721926,9.481750002,11.57141697,7.346769869,5.036224302,11.4112472,7.618740182,7.626613219,8.508001776
"5850","Bradi2g18540.v3.1",14.77995478,15.84138083,15.49613007,16.29912448,14.1188649,17.01493075,17.85053219,20.93138144,23.71454879,19.31542984,17.46638158,23.88459143,22.74672979,23.08269472,26.4740935,12.41572474,16.71499397,11.6776495
"5851","Bradi2g18550.v3.1",57.98748388,58.3934111,61.9845203,50.55803897,49.33297499,77.82568918,69.47234148,65.33436053,84.11071493,80.28954351,77.43429168,85.15376077,78.624566,176.2678506,88.91643818,51.82624494,47.85699795,53.30012877
"5852","Bradi2g18630.v3.1",60.31175096,64.5218285,73.46659258,61.81366078,70.2621159,58.59579703,76.30700471,60.55875408,78.15287263,74.54711842,67.86936843,72.46970755,113.3804388,89.39298137,93.57222703,69.60330537,57.96226047,64.39389579
"5854","Bradi2g18650.v3.1",22.16993217,26.13249685,21.47054167,31.55264476,24.41733106,21.0421333,28.94680895,28.75524732,29.20510935,31.21791094,28.27890351,35.38183265,28.32744921,24.00600251,27.02183337,25.67797617,29.23535067,33.78177176
"5855","Bradi2g18660.v3.1",9.475858106,16.65079445,13.62912645,8.487845958,8.969631817,9.765966172,11.57872358,6.90938805,11.21476199,7.934987395,8.899537282,8.678562726,13.13941534,11.75119004,13.78478662,13.35630995,8.389274541,6.339295441
"5857","Bradi2g18677.v3.1",17.87897756,18.50088272,15.8695308,18.82087582,20.43082803,18.12241145,20.82562088,16.46060094,28.38736629,21.61239988,26.78178509,22.84613094,16.60087422,20.39670842,30.03440263,20.88099161,24.59582763,16.43212108
"5858","Bradi2g18710.v3.1",8.343522861,11.21616015,14.3759279,11.00959729,10.63067475,6.544204136,15.84033712,10.05925613,17.28942474,15.86997479,23.704375,15.13185296,12.50363718,16.70347727,14.05865655,16.64835818,13.60079357,12.09470841
"5860","Bradi2g18730.v3.1",66.45019993,58.16215006,68.98578389,61.62914239,69.34854229,58.89783722,66.65806839,62.0828838,78.62015438,74.23389524,67.4535022,64.53290232,61.81176572,76.63454647,64.99846405,62.54891631,60.37735465,61.72471876
"5861","Bradi2g18740.v3.1",4.827323941,3.815807062,4.76085924,6.704168184,5.481441666,4.73196299,3.93998233,2.946650786,4.906458371,0.93966956,2.162504386,3.48626024,2.755038701,3.861105298,2.373539417,2.069287457,3.94041683,3.336471285
"5862","Bradi2g18750.v3.1",2.920233001,1.850088272,0.933501812,2.706269726,2.408512247,1.308840827,1.20611704,1.117695126,1.869126999,0.93966956,0.998078948,2.744502742,1.412840359,1.846615578,1.460639641,2.163345978,1.461767534,1.835059207
"5863","Bradi2g18760.v3.1",2.622250042,3.468915511,2.987205798,2.521751335,3.820398737,7.248964581,4.502836948,4.673997798,6.77558537,8.143802853,5.156741229,7.26922348,7.205485833,6.714965736,6.025138521,4.89104308,4.06752705,1.668235642
"5864","Bradi2g18767.v3.1",20.68001738,28.5607377,19.79023841,26.87817887,40.36334317,30.10333902,29.10762456,33.73407107,45.20950928,31.11350321,29.02746272,32.78568141,37.01641742,38.35924177,35.23793135,19.65823084,23.7696112,19.93541593
"5865","Bradi2g18780.v3.1",12.87286384,16.41953342,22.59074384,13.10080572,18.6036808,15.90745005,25.08723443,11.38016855,20.32675611,22.34325398,24.28658772,16.9862467,25.1485584,21.82363864,25.74377368,19.18793824,16.9056593,16.18188573
"5866","Bradi2g18800.v3.1",27.23564248,24.86056116,24.73779801,15.74556931,28.65299053,28.19041782,29.02721675,34.14050566,29.6723911,28.71212544,34.51689694,28.26096067,30.44670975,33.57482868,32.49923202,18.24735303,23.51539076,23.02165186
"5867","Bradi2g18810.v3.1",120.3851156,139.6816646,117.9012788,101.9771638,98.3337414,96.55218102,110.7215442,98.35717106,123.4792023,123.2011201,98.0612566,115.5658182,85.83005183,112.2238649,107.9047535,108.1672989,128.063547,143.1346181
"5869","Bradi2g18860.v3.1",181.0544461,154.7136318,186.6070122,164.7749226,185.9537559,176.8948718,231.2528404,183.9116525,199.9965888,209.128681,209.5134057,197.0849672,231.6351769,178.3662774,230.0507435,221.5078164,186.6613585,193.6821581
"5870","Bradi2g18877.v3.1",11.56173882,17.57583859,12.78897482,6.150613013,12.70697841,7.248964581,12.86524842,6.807779402,12.61660724,10.23195743,9.731269739,6.082411483,14.83482377,7.806147669,29.30408281,5.079160121,7.81727855,9.175296033
"5871","Bradi2g18900.v3.1",52.92177357,74.81294451,57.97046251,47.91327537,60.21280618,55.57539512,56.68750086,70.71961886,67.7558537,67.65620832,51.81693203,64.82960532,52.20445128,55.31453025,66.27652373,57.75193175,57.83515025,57.97118857
"5872","Bradi2g18930.v3.1",6.436431921,4.393959647,4.667509059,6.396637534,4.484815908,8.05440509,7.075886633,4.470780503,1.752306561,5.63801736,6.820206142,6.749993231,6.640349689,8.729455457,7.394488185,5.267277163,7.626613219,4.837883363
"5873","Bradi2g18947.v3.1",2.264670491,2.659501891,4.667509059,1.599159383,2.657668686,3.3224421,3.216312106,4.470780503,5.256919683,2.923416409,4.158662281,2.892854242,3.461458881,5.455909661,3.103859238,3.574223789,5.529294584,7.757295737
"5874","Bradi2g18960.v3.1",14.30318205,15.72575031,17.54983406,16.42213675,20.01556729,18.72649183,20.34317407,18.2895566,28.50418673,22.65647717,16.05243641,25.59063368,20.62746925,18.46615578,18.07541556,16.55429965,17.03276952,12.76200266
"5875","Bradi2g18970.v3.1",53.27935312,69.14704918,51.62265019,39.48693554,53.90084305,57.18627614,54.596898,55.47832169,76.05010475,47.92314756,62.46310747,69.50267756,57.07875052,58.50413898,58.15171573,47.96984559,51.47963923,59.47260065
"5876","Bradi2g18990.v3.1",82.66047291,101.5235939,81.58805835,99.08637564,75.16219254,75.30868759,67.70336983,96.83304134,76.28374563,67.2385774,67.95254168,77.88453729,92.47040152,76.80242061,85.35612905,84.65266869,86.43494982,84.24589994
"5877","Bradi2g18997.v3.1",3.575795512,3.584546028,5.040909783,4.305429109,8.305214645,2.617681654,3.135904303,8.535126414,4.205535747,5.011570987,2.994236843,2.670326993,3.249532827,3.021734581,7.120618252,6.866272016,9.723931855,2.001882771
"5879","Bradi2g19020.v3.1",15.25672752,16.3039029,14.93602899,11.13260955,13.12223914,15.30336967,16.56400734,16.25738365,16.35486124,25.26667039,21.04283114,16.6895437,13.42198341,20.14489721,19.44476523,11.66325657,16.33366331,15.8482386
"5880","Bradi2g19030.v3.1",18.23655711,19.42592686,19.51018787,21.65015781,14.36802134,15.90745005,18.01134779,17.88312201,12.61660724,15.5567516,13.64041228,14.68679846,14.83482377,19.80914892,13.78478662,19.18793824,17.5412104,17.85012137
"5881","Bradi2g19040.v3.1",25.20935836,24.97619168,21.47054167,14.51544671,18.68673295,18.42445164,20.18235846,13.20912421,23.83136923,17.95812937,18.9635,18.6181132,23.45314997,28.20285609,18.53186545,15.98994853,16.2701082,16.18188573
"5882","Bradi2g19050.v3.1",7.926346718,6.59093947,3.17390616,6.212119143,5.315337373,4.027202545,9.809751923,6.401344811,4.205535747,4.802755529,4.158662281,4.524720738,8.123832067,10.15638568,6.572878387,6.960330537,7.245282558,4.504236234
"5883","Bradi2g19060.v3.1",30.39426185,33.53284994,25.39124928,34.01288996,30.97845063,34.43258176,27.74069191,35.96946132,31.07423635,24.53581629,25.78370614,28.40931217,26.49075674,30.97277946,36.88115095,23.32651315,27.77358314,27.60929988
"5884","Bradi2g19065.v3.1",4.231358022,4.27832913,4.294108334,3.321331027,3.322085858,5.537403499,6.593439817,7.925474528,3.971894872,7.726171938,11.31156141,8.381859727,5.722003456,7.974021812,4.747078835,8.277149827,5.211519033,4.33741267
"5885","Bradi2g19080.v3.1",3.694988695,3.931437579,3.920707609,1.845183904,2.325460101,2.617681654,5.78936179,6.502953459,2.570049623,1.670523662,5.156741229,5.340653985,2.472470629,1.175119004,3.103859238,2.257404498,3.7497515,2.168706335
"5887","Bradi2g19147.v3.1",3.337409144,2.081349306,2.613805073,3.444343287,3.322085858,2.416321527,7.719149054,4.267563207,3.971894872,3.341047324,3.326929825,4.450544988,4.52108915,4.4486648,1.825799552,2.44552154,3.304865728,2.502353463
"5888","Bradi2g19160.v3.1",12.63447747,10.40674653,14.3759279,12.05520151,13.78665631,10.87344687,10.61382995,11.58338585,12.61660724,11.06721926,14.30579825,18.69228895,23.73571804,13.26205733,12.59801691,9.217735035,10.04170741,11.34400237
"5889","Bradi2g19177.v3.1",18.47494348,19.42592686,19.69688823,19.1899126,16.69348144,17.41765101,18.01134779,17.98473066,14.83619555,15.03471296,14.13945176,17.4313012,15.11739185,16.11591777,13.32833673,21.91563534,15.82522243,13.42929692
"5891","Bradi2g19221.v3.1",8.105136493,4.625220681,6.34781232,3.997898459,6.145858837,9.16188579,6.191400804,7.112605345,7.593328432,10.1275497,5.822127194,6.601641732,9.677956462,5.791657948,10.95479731,6.960330537,5.656404804,4.33741267
"5892","Bradi2g19230.v3.1",96.72526859,105.10814,102.8718997,63.28980791,76.40797473,84.57125345,88.93102972,65.13114323,76.40056607,92.81847098,82.00882019,83.29936702,73.46769869,99.80117826,82.25226981,102.053495,96.85798789,105.0154337
"5893","Bradi2g19240.v3.1",9.475858106,10.05985498,9.708418842,7.073204965,6.893328155,7.651684836,9.086081699,12.49786368,11.44840287,10.44077289,11.14521491,12.75822896,8.547684175,7.134651095,7.759648095,6.019745329,9.215490973,9.008472468
"5894","Bradi2g19260.v3.1",51.253069,44.1708575,50.96919892,60.89106883,57.13987676,57.38763627,74.29680964,69.70353238,43.69084359,64.21075327,58.47079168,51.77467336,56.16040429,50.4461801,52.21786718,59.72716069,51.22541879,63.97683688
"5895","Bradi2g19280.v3.1",8.939488779,8.787919294,9.708418842,20.17401068,11.37814406,13.79316872,7.719149054,9.144778301,6.425124057,11.48485018,9.731269739,5.414829735,3.885310988,5.036224302,7.759648095,5.267277163,3.87686172,5.088118709
"5896","Bradi2g19320.v3.1",5.304096676,8.441027743,4.667509059,10.94809116,3.405138004,8.05440509,6.191400804,9.043169653,8.761532806,10.44077289,6.404339913,6.675817482,7.276127851,9.149140816,7.485778163,3.009872665,5.656404804,6.255883659
"5897","Bradi2g19326.v3.1",44.99542686,41.16446406,58.71726396,43.85387078,60.37891047,50.44071188,51.21977028,56.08797358,54.43832383,62.43582187,52.56549124,49.25269786,49.80262267,56.57358633,77.32261102,43.64315364,50.6534228,50.04706927
"5898","Bradi2g19332.v3.1",43.38631888,49.95238335,55.5433578,36.65765356,41.77522966,53.15907359,43.42021343,46.84158663,57.59247564,53.56116492,49.73760089,48.58511612,42.73842087,45.74570408,50.57464759,43.64315364,34.57397993,42.28977353
"5899","Bradi2g19367.v3.1",10.84657972,11.90994325,7.561364675,16.91418579,12.8730827,10.37004655,17.52890098,14.73325393,15.53711818,17.43609072,15.38705044,15.57690746,16.1063801,14.35323926,21.45314473,10.34643728,12.39324648,9.342119597
"5900","Bradi2g19400.v3.1",64.90068854,70.88150693,67.77223153,59.66094623,73.33504531,86.68553478,69.8743805,59.5426676,76.16692519,62.64463733,81.42660747,68.09333831,69.08789358,72.43769288,75.22294154,57.37569767,55.80138672,69.23177915
"5901","Bradi2g19410.v3.1",7.807153534,8.672288777,9.615068661,3.690367808,9.550996842,10.16868643,10.05097533,8.230300471,9.345634993,6.57768692,12.47598684,12.46152597,10.73758673,17.03922556,8.581257894,12.03949066,5.592849694,11.84447306
"5902","Bradi2g19420.v3.1",8.105136493,8.094136191,4.387458515,2.521751335,9.301840402,8.356445281,12.70443282,4.673997798,3.387792685,4.907163258,7.152899124,3.56043599,7.911906013,8.729455457,6.755458342,5.079160121,5.783515025,7.50706039
"5903","Bradi2g19430.v3.1",30.99022777,29.48578184,33.41936486,32.59824897,32.30728497,38.35910424,33.04760689,39.32254669,38.0834626,43.64243067,40.00633115,43.17028638,35.81550311,50.78192838,35.69438124,29.440317,31.77755508,35.19977205
"5904","Bradi2g19440.v3.1",9.29706833,5.897156368,11.48207228,7.934290787,12.54087411,6.242163945,9.005673896,10.56729937,10.16337805,8.665841498,9.232230265,9.939550473,11.65593297,8.645518386,11.22866724,7.806857224,7.499502999,8.174354647
"5905","Bradi2g19450.v3.1",22.76589809,22.66358134,19.97693877,18.20581452,27.65636477,27.38497731,16.40319174,26.01181383,43.45720272,30.27824138,34.43372369,34.41754791,25.57241051,22.243324,29.57795274,19.37605528,23.38828054,25.35718176
"5906","Bradi2g19480.v3.1",7.628363758,5.897156368,5.040909783,2.091208424,7.225536741,3.624482291,7.799556857,4.369171855,2.453229186,2.401377764,3.825969299,4.376369238,3.108248791,3.44141994,5.203528723,5.643511246,4.639523042,2.001882771
"5907","Bradi2g19490.v3.1",22.52751172,19.65718789,17.54983406,21.77317007,24.58343535,29.49925864,25.73049685,26.01181383,29.6723911,18.7933912,26.78178509,20.10162819,27.62102903,26.02049223,30.03440263,20.12852344,19.76563926,21.85388691
"5908","Bradi2g19500.v3.1",5.840466002,6.706569987,8.028115581,7.257723356,5.813650251,6.644884199,7.558333449,6.096518867,8.060610181,8.248210582,5.988473685,6.675817482,6.004571528,6.547091593,6.207718476,4.89104308,3.304865728,5.672001184
"5909","Bradi2g19510.v3.1",102.506138,117.7118663,115.940925,92.93576263,112.6187106,121.2187966,114.9831578,97.54430188,129.787506,116.9366564,102.7189584,103.5493467,119.2437263,141.9375883,138.2130261,93.49416964,81.35054101,86.91507696
"5910","Bradi2g19520.v3.1",19.54768213,7.862875157,19.23013732,18.5748513,12.95613485,9.967326299,18.49379461,13.20912421,18.45762911,15.86997479,14.38897149,14.98350146,19.14398687,11.07969347,7.394488185,20.31664049,15.6345571,16.93259177
"5911","Bradi2g19530.v3.1",15.13753433,17.57583859,14.09587736,15.25352027,18.02231578,16.91425069,18.41338681,27.73916085,20.32675611,24.43140856,25.03514693,25.44228218,20.20361714,26.85986295,22.45733449,15.14342184,18.55809217,18.60082741
"5912","Bradi2g19540.v3.1",6.198045554,7.862875157,8.401516306,6.888686575,6.810276009,6.040803818,4.985283764,2.438607547,1.635486124,4.176309155,5.406260966,1.780217995,4.87429924,2.182363864,3.469019149,16.93053374,10.04170741,9.675766725
"5913","Bradi2g19560.v3.1",22.88509127,24.05114754,28.2851049,17.52924709,29.48351199,34.93598208,37.79166724,29.66972515,42.75628009,33.93251189,30.85727413,28.92854242,29.24579544,37.01624862,23.82668415,37.90558387,22.24428856,28.94388839
"5914","Bradi2g19572.v3.1",91.89794465,118.0587579,81.96145907,46.37562212,92.18788256,95.04198006,81.53351188,74.88557342,106.5402389,88.74656955,108.707432,88.12079076,102.4309261,98.7939334,118.311811,75.15275809,63.8093306,75.90472172
"5915","Bradi2g19580.v3.1",40.82366543,50.2992749,49.38224584,28.10830147,36.79210088,50.34003181,37.71125944,41.76115424,53.97104208,38.10882104,48.40682896,45.24720738,49.59069662,53.80366296,52.30915716,40.44516393,32.85799195,40.95518502
"5916","Bradi2g19590.v3.1",43.26712569,48.2179256,45.92828914,63.59733856,58.21955466,48.4271106,58.61728813,66.45205565,59.69524352,48.02755529,54.97751536,51.18126736,41.39622253,50.36224302,53.95237676,49.85101601,49.3823206,40.78836145
"5917","Bradi2g19600.v3.1",3.694988695,4.625220681,1.120202174,2.829281986,1.661042929,0.805440509,3.0554965,1.422521069,1.985947436,3.75867824,1.829811404,3.115381491,2.260544575,3.189608725,2.373539417,1.316819291,3.304865728,2.669177028
"5918","Bradi2g19610.v3.1",30.7518414,29.25452081,26.23140091,28.60035051,32.63949355,25.37137603,33.61046151,34.54694025,29.6723911,32.57521141,36.42988159,24.47799743,26.98525086,34.24632526,39.25469036,26.24232729,33.42998794,22.68800474
"5919","Bradi2g19640.v3.1",53.87531904,54.57760403,51.99605091,87.1541864,59.79754544,66.24748187,64.80868893,72.95500911,81.54066531,44.99973115,53.97943641,64.75542957,32.21276019,35.08569597,32.77310196,69.50924685,74.99502999,65.3114254
"5920","Bradi2g19650.v3.1",9.535454698,8.55665826,9.52171848,5.166514931,7.142484595,9.262565854,11.25709237,5.385258333,9.579275867,8.561433769,7.735111843,6.824168981,10.45501866,11.5833159,19.62734518,11.66325657,8.897715423,8.174354647
"5921","Bradi2g19660.v3.1",5.602079635,7.631614123,8.308166124,2.952294246,5.398389519,6.644884199,3.377127711,2.438607547,9.345634993,12.84215065,7.485592107,6.824168981,7.346769869,6.043469163,5.568688633,6.395979412,6.164845686,6.672942569
"5922","Bradi2g19680.v3.1",4.648534165,4.972112232,4.667509059,7.872784657,7.391641034,13.2897684,5.869769593,8.636735062,10.39701893,6.682094649,9.31540351,12.31317447,5.22750933,3.777168227,3.742889081,0.940585208,3.559086169,3.753530195
"5923","Bradi2g19700.v3.1",71.99268297,83.02271122,70.57273697,82.11068373,84.38098079,73.8991667,75.02047987,89.61882735,99.99829442,92.60965552,95.39971274,91.08782075,81.30896268,117.4279633,99.77994551,71.29635874,81.2869859,80.90942865
"5924","Bradi2g19710.v3.1",20.91840374,25.90123581,17.3631337,16.17611222,17.93926363,21.34417349,15.75992932,15.44451446,18.22398824,17.12286754,19.62888597,22.77195519,26.42011472,26.18836637,18.80573538,15.23748036,16.9056593,28.19318235
"5925","Bradi2g19748.v3.1",59.47739868,60.82165195,63.38477302,64.45842438,56.72461603,63.73048028,64.64787333,70.82122751,77.56877044,64.00193781,62.96214694,74.0273983,75.37503318,85.86762436,77.59648095,53.61335684,50.90764324,59.72283599
"5926","Bradi2g19756.v3.1",73.42300117,64.75308953,67.39883081,67.53373088,70.76042877,80.5440509,74.69884866,74.98718207,68.22313545,70.37080927,74.77274782,73.50816805,92.25847547,95.94007296,85.99515889,63.20732595,64.63554703,51.96554026
"5927","Bradi2g19790.v3.1",12.33649452,11.44742119,16.70968243,10.45604212,21.0952452,16.10881018,16.40319174,15.24129717,23.83136923,12.84215065,13.97310527,19.43404645,19.49719696,15.61229534,15.42800621,8.841500952,14.74478556,7.757295737
"5928","Bradi2g19800.v3.1",17.04462527,19.65718789,16.52298207,17.71376548,23.33765315,21.74689374,17.68971658,22.65872846,35.16295166,20.77713805,28.44525001,25.21975493,24.15957015,31.39246482,27.66086321,20.03446492,20.33763525,13.42929692
"5929","Bradi2g19805.v3.1",3.158619369,1.387566204,2.053703986,4.428441369,2.325460101,2.013601273,3.216312106,4.267563207,0.934563499,1.357300476,2.162504386,1.780217995,2.966964755,1.342993147,3.469019149,3.009872665,3.241310618,2.335529899
"5930","Bradi2g19820.v3.1",14.30318205,17.34457755,14.56262826,18.20581452,17.27484646,19.12921209,18.01134779,22.15068522,16.82214299,14.8258975,17.79907456,17.06042245,17.94307256,21.6557645,20.63153494,12.88601734,10.74081362,13.34588514
"5931","Bradi2g19830.v3.1",10.31021039,6.937831021,7.001263588,12.67026281,7.640797473,10.47072662,13.83014205,9.551212892,16.82214299,9.605511058,14.88801097,16.24448921,15.54124395,14.01749097,12.05027704,10.44049581,11.37636472,9.09188425
"5932","Bradi2g19867.v3.1",26.69927315,28.21384615,28.37845508,25.03299496,39.53282171,35.33870233,29.02721675,35.56302673,23.36408748,27.4592327,30.4414079,22.84613094,21.6164575,26.77592587,32.95568191,23.60868871,30.88778354,21.9372987
"5933","Bradi2g19917.v3.1",5.959659186,7.400353089,5.787711233,8.610858218,8.139110352,9.262565854,9.568528515,9.754430188,6.77558537,6.890910107,5.32308772,7.26922348,14.26968763,5.539846733,4.56449888,8.089032786,5.084408813,6.756354351
"5935","Bradi2g19942.v3.1",2.920233001,4.509590164,2.800505435,3.259824897,2.657668686,4.4299228,2.573049685,3.454694025,7.009226245,6.57768692,4.241835527,2.892854242,5.58071942,7.638273525,8.033518028,2.915814144,4.258192381,2.75258881
