	Bd21.10	Bd21.14	Bd21.18	Bd21.22	Bd21.2	Bd21.6	col.10	col.14	col.18	col.22	col.2	col.6	sta.10	sta.14	sta.18	sta.22	sta.2	sta.6	Bh.10	Bh.14	Bh.18	Bh.22	Bh.2	Bh.6
Bradi5g23166.v3.1	-0.029749331	-0.083063457	-0.393412655	-0.283910921	1.489421494	-0.334334775	2.25621024	2.305462872	1.504997493	0.753115178	1.147582184	0.227706611	-0.883900164	-0.829455197	-0.758980536	-0.893408357	-0.300041776	-0.8595335	-0.810222265	-0.799704357	-0.713753229	-0.792270567	-0.076928509	-0.841826476
Bradi5g23174.v3.1	-0.410681848	-0.490941766	-0.377550491	-0.218829034	-0.372320307	-0.456374362	-0.434260341	-0.475130635	-0.462610128	-0.494564555	-0.50711688	-0.222848523	-0.068482824	-0.142223917	0.125883405	-0.343191745	4.079067789	0.147780586	-0.407415586	-0.247696593	-0.152255614	-0.088950434	2.183806666	-0.163092862
Bradi5g23210.v3.1	-0.016855111	0.286253389	-0.306681255	1.06495977	1.053396831	-0.974332912	1.60199502	1.030269005	1.04080841	0.837312947	1.398806864	1.394450551	-1.913097287	-0.819275283	0.219275918	-1.239674188	-1.071791043	-0.744109276	-1.09858839	-0.13313848	0.158172887	-0.026573019	-0.188197051	-1.5533883
Bradi5g23230.v3.1	-1.100004255	-0.856544366	-0.385514302	-0.597027583	-0.782936463	-1.185115454	-0.881288785	-0.99532893	-0.856483063	-0.607623986	-0.712372029	-0.661850185	1.132227789	1.296937017	1.313603287	1.428602704	2.56384417	1.273327098	0.036138793	-0.2405568	0.251375758	0.115945866	0.752427885	-0.301784164
Bradi5g23242.v3.1	-0.897892682	-0.810892344	-0.901558786	-0.870140874	-0.922131175	-0.828176044	-0.895276981	-0.912262447	-0.895217834	-0.922131175	-0.875548355	-0.840001985	1.108064345	1.087428893	1.680940974	1.649278167	2.13841297	1.118776845	0.178669707	0.559367078	0.614690043	0.368524259	0.158510243	-0.091432842
Bradi5g23250.v3.1	-0.121300095	0.56336487	0.211692705	0.469745469	1.050080439	-1.163577953	-0.223451408	-1.310263623	-1.573634545	-0.310738729	-0.478587701	-2.562921347	1.116984752	0.291779934	0.375037559	0.869011637	-0.334962666	-0.644024395	1.236489984	0.782377152	-0.769541039	2.036873725	0.404677525	0.084887749
Bradi5g23270.v3.1	-1.187079948	-0.306432472	-0.305323902	-0.442954696	1.518849029	-1.51059454	-0.637873408	0.021831893	-0.66653048	-0.738224657	0.934915875	-1.752099223	-1.221016527	-0.991863438	-0.053688713	0.246210346	1.340990099	0.294308055	0.450481149	0.339085089	1.292846544	0.776986489	2.270547547	0.32662989
Bradi5g23320.v3.1	-0.646295511	-0.144105843	-0.627642867	-0.516686661	-0.124908646	-0.688808277	-1.039677374	-2.003322637	-1.284282819	-1.058476001	-0.931374425	-1.267147307	0.232900852	1.185005378	1.202172926	1.15668616	1.940976873	1.023477549	0.297233643	0.41171171	0.968746496	0.929641617	0.977933308	0.006241859
Bradi5g23325.v3.1	-0.684336189	-0.58937126	-1.061021073	-0.704327553	-1.362567012	-0.584803256	-0.544356362	-0.682377746	-0.790854318	-0.632301738	-1.338267609	-0.408171783	0.585157053	0.808176374	1.143155166	1.860219183	0.834433916	2.857783691	0.010117041	0.073151622	0.257485221	0.276849508	-0.216904985	0.893132108
Bradi5g23340.v3.1	-0.470033849	-1.113944404	-0.850037317	-1.143419648	-1.254087246	-0.72526666	-0.29755623	-0.689235627	-0.93943104	-0.664703187	-1.392360083	-1.016777676	1.785084247	1.455437431	1.018410099	0.97058191	-0.076104516	1.162986127	1.570216304	1.000992202	0.115058656	0.493951946	-0.026586304	1.086824866
Bradi5g23345.v3.1	0.144623383	-1.203507272	-1.396126456	-0.991726789	-1.23801546	-0.032916927	-1.085249726	-0.459154308	-1.324586094	-0.23910156	-1.509351907	-0.820278929	1.122247766	1.233765044	1.255671601	0.591780238	-0.018526599	0.550998946	1.912552679	0.772819387	0.976358494	0.98561455	-0.073585372	0.84569531
Bradi5g23367.v3.1	-1.23122823	-0.500919385	0.894138295	1.058297211	-0.389794215	-0.321447722	-1.61681745	-1.116931779	0.197560615	0.294956491	-1.486660428	-0.479791446	-0.643958947	-0.580418701	0.106318617	0.365864993	-0.683058579	0.614661572	0.064692171	-0.417628012	1.304588132	2.071847339	0.107284129	2.388445331
Bradi5g23400.v3.1	-0.074664708	-0.108176536	-0.296660257	0.152894852	0.013491211	-1.069706011	1.697178025	1.026164883	1.134011405	0.313237454	2.159442121	0.505585521	0.276238067	1.161643284	0.838600247	0.526510131	-0.093248387	-0.53346595	-1.153727697	-1.113391609	-1.235260689	-1.28823543	-1.362180324	-1.476279603
Bradi5g23410.v3.1	0.356372156	0.967809959	0.729977208	0.24357688	-0.145396578	0.010679083	0.465398595	-0.060474181	0.419565445	0.336267129	3.012986154	1.426862937	-0.258518269	-1.005412856	0.19990423	-1.54630047	0.237093291	0.488562923	-0.470209908	-1.047691412	-1.356746267	-1.577959979	-1.051699374	-0.374646695
Bradi5g23430.v3.1	-0.672816712	-0.888456038	0.65271754	1.116085522	-0.237911492	0.732413765	-1.688045295	-0.994648563	-0.270675669	0.325438517	-0.447944722	2.319456977	-0.350846955	-0.180859694	1.915989325	0.228780857	1.837612931	0.32823718	-1.166709206	-0.576915296	0.188778604	-0.55795583	-0.496696954	-1.11502879
Bradi5g23437.v3.1	-1.278349258	-1.925090957	0.554851147	0.30396515	-1.212164711	0.178148621	-1.796892045	-1.283783755	-0.471456168	-0.43267748	-1.132770619	-0.044558162	0.6370314	0.462279062	0.263874869	0.906020515	0.184753682	-0.617323181	0.822962041	0.682319012	1.598713527	0.843047477	1.218112062	1.538987769
Bradi5g23450.v3.1	-0.870699717	-0.569835679	0.084757646	-0.04633632	-1.201164344	0.54624467	-1.550164098	-1.078538626	-1.268234751	-0.742855223	-1.758751477	-0.688852551	0.43799021	0.445708351	-0.022586009	0.69474659	-0.068539	1.004607044	0.442200987	0.709922418	1.303384026	1.482485551	0.434099688	2.280410614
Bradi5g23460.v3.1	-0.518925389	-0.653823114	-0.261841174	-0.596439836	-0.798016723	-0.329260215	-1.038803577	-0.766883521	-0.947478625	-0.78695686	-0.875192046	-0.928735324	1.417858018	1.372533528	1.300286327	1.673444337	2.59467379	1.265189519	-0.40757038	-0.077266987	-0.29493185	-0.04267589	0.235716288	-0.534900299
Bradi5g23470.v3.1	-0.759852302	-0.219647016	-0.488966377	-0.380843436	0.723987231	-0.914195808	1.535024299	1.212315893	1.261349446	0.835516445	3.014931898	-0.609960685	-0.311233326	-0.930896926	-1.033998683	-0.730093648	-1.724463099	-0.50484092	0.174707914	0.093806945	-0.37288769	-0.029120175	0.26297778	-0.103617761
Bradi5g23480.v3.1	0.510563079	1.364592341	1.052347622	1.126302324	0.998333313	1.173312524	0.654743688	1.88370649	0.710310476	0.380086454	1.121731763	0.463137212	-0.944037125	-0.965290952	-0.664823687	-1.020520796	-0.865491217	-0.884382725	-0.992016801	-1.020520796	-1.020520796	-1.020520796	-1.020520796	-1.020520796
Bradi5g23500.v3.1	-0.532224314	-0.648149506	-0.600428337	-0.706045413	-0.529816063	-0.774263537	-1.133751432	-0.769031848	-0.770137322	-0.950947812	-0.572809162	-0.792173069	0.406733844	1.433605296	1.45260229	1.323065608	2.884443052	1.437477944	-0.250261687	-0.112314722	-0.113393625	-0.140614998	0.75221238	-0.293777568
Bradi5g23515.v3.1	-0.746301467	-0.803660391	-0.767278396	-0.87349779	-1.003638573	-0.679381218	-1.255175836	-0.82084174	-1.234738895	-1.147212282	-0.761044412	-0.987457011	1.420144495	1.113619578	0.660184573	1.489747601	1.714221461	0.872972631	0.697403792	0.320232234	0.038585387	0.482379655	1.534371857	0.736364747
Bradi5g23540.v3.1	0.548266295	0.908958758	1.212830162	1.888088625	1.029531516	-0.028867783	0.644544225	0.034730607	0.131298243	1.556033091	-0.049615923	1.960731869	-1.377876904	-0.597918364	-0.491451008	-0.345855221	-1.178058836	-1.492618981	-0.938841513	-1.354441855	-0.522930214	-0.392946499	-0.423610377	-0.719979914
Bradi5g23544.v3.1	-0.835353086	-0.89768504	-0.725493507	-0.711502624	-0.629906056	-1.088963004	-0.966121008	-1.037121222	-1.105054851	-0.85130673	-0.85790336	-1.206976991	0.599533012	0.034705208	0.806672731	0.357657443	1.423111291	0.846732664	2.230783381	0.790406607	1.376060536	0.352678133	1.185941606	0.909104865
Bradi5g23546.v3.1	-0.676827545	-0.99292559	-0.858959159	-0.996757082	-1.04322082	-1.344990577	-0.775856744	-0.416635151	-0.698740695	-0.340338162	0.125045539	-1.511525161	-0.009803594	0.276135432	-0.209770305	0.44791511	0.587730764	-0.278594735	1.615959482	0.941308029	1.328541614	1.580703775	2.103235057	1.148370518
Bradi5g23550.v3.1	-0.754609483	-0.771314221	-0.775181953	-0.767035629	-0.777503811	-0.811746203	-0.788400888	-0.782081003	-0.772339654	-0.716475506	-0.668075309	-0.827267919	0.127052656	0.447524702	-0.435382024	0.487023746	0.650022686	-0.32251282	2.143778261	0.675243007	0.548844148	0.863837575	2.888949467	1.137650175
Bradi5g23570.v3.1	0.184883436	0.019029658	2.007490869	0.476389955	0.40347722	1.687670952	0.580997677	1.233868994	0.282756067	0.10763139	1.125619602	-1.219351912	-0.916903723	-0.638525569	-2.074335613	-0.428945179	0.908278519	-1.649890671	-0.883117724	-0.83023144	-0.403843057	-0.02559997	0.759600928	-0.706950408
Bradi5g23580.v3.1	-0.233333842	0.59366829	0.241747892	-0.198461885	-1.003171173	0.227204507	2.017951186	1.442735144	2.410346517	0.407005744	1.039151815	-0.506680631	0.475284064	-0.57461591	-0.891038348	-0.261941892	-0.905101425	1.101576186	-0.797964084	-1.178091585	-0.328649931	-0.824379554	-1.417812778	-0.835428307
Bradi5g23600.v3.1	-1.214967066	-0.055822765	-1.383774674	-0.736783086	-0.794242062	-1.785436934	0.22262239	-1.344536014	-0.848240002	-0.691139164	-0.20194142	-0.53947806	0.240135907	0.480836676	1.496760155	0.893347774	1.839730928	0.070093444	0.466113531	1.685804278	1.256581692	0.236073472	1.127634286	-0.419373285
Bradi5g23610.v3.1	0.91069998	0.752565286	0.877438249	1.237929223	1.375453188	1.447144724	1.153717087	0.504430383	-0.130808898	0.485279465	1.180042499	1.250237532	-1.0698358	-1.395387215	-0.56737318	-0.843561873	-1.405892924	-1.019171727	-0.265995066	-1.008450664	-1.00260639	-0.648856233	-1.237878013	-0.579119633
Bradi5g23667.v3.1	-0.505087555	0.867834633	1.606674743	1.787680713	0.174502956	0.074486977	-0.20542513	1.107803432	1.470068624	0.813620785	0.464317002	0.427632241	-1.084465061	-1.573344803	-1.650482186	-0.714417947	-1.44298386	-1.056021545	-0.802470776	-0.618640459	0.755303939	0.833536577	-0.213822556	-0.516300742
Bradi5g23710.v3.1	-0.852573432	-0.944970593	-1.044260636	-0.86314616	-1.103245573	-1.305821157	-0.300321499	-0.941181136	-0.749753966	-1.300379862	-0.890489877	-0.716741361	0.694893686	1.428535702	2.034192732	0.851781627	0.996331727	0.094048604	0.866385296	1.050188791	1.093888835	1.169840568	0.439823126	0.292974558
Bradi5g23760.v3.1	-0.245531359	0.338926717	0.817067051	1.127355803	1.739645917	0.207601368	-0.2062765	1.078831584	0.505194101	-0.119741318	1.282696699	0.804100138	-1.090234408	-0.832722148	-0.704206	-0.459135194	2.184337875	-0.838232663	-1.492747538	-1.026070357	-0.965465727	-0.350538646	-0.132316133	-1.622539261
Bradi5g23770.v3.1	-0.161155412	0.58556828	-0.535715494	0.06984953	1.981222338	-1.003990553	1.474160927	1.181560856	1.090197629	0.440580678	2.381779259	-1.391866958	-0.303252487	-0.843266263	-1.300001938	-1.024240513	-0.88936607	-0.916402836	0.222459074	0.013701255	-0.745199014	-0.108397156	0.014432252	-0.232657384
Bradi5g23807.v3.1	0.331497864	-0.767551036	-0.1876698	-0.765349788	-0.571114285	0.705688464	-1.883405698	-1.236330944	-1.266658138	-1.519093921	-1.619926807	-0.676331949	1.29551736	0.640758793	0.736652799	0.608473171	1.258633723	1.831479386	0.706696409	0.180999749	0.831638206	0.463704879	0.470593427	0.431098135
Bradi5g23837.v3.1	4.113365257	0.177189851	0.578353781	0.343997225	0.633231154	0.493897616	-0.210273843	-0.190841075	-0.022726356	-0.201605274	0.150217441	-0.178838779	0.055117186	-0.275452839	-0.24099501	-0.009249846	0.533620478	-0.103942588	-0.970195075	-0.980224536	-0.958288659	-0.983790674	-0.781184763	-0.971380672
Bradi5g23854.v3.1	4.626040607	0.009208238	0.055420766	-0.121622589	0.019941222	0.076604142	0.034452192	-0.161192547	-0.131573764	-0.039274311	-0.020481177	-0.297095363	-0.010912343	-0.214339132	-0.203699007	0.001157962	0.090386272	0.036113792	-0.638507649	-0.625518386	-0.596463178	-0.628881535	-0.624071068	-0.635693141
Bradi5g23871.v3.1	4.666384468	0.064574528	0.33628986	0.049219773	0.072135193	-0.148990357	-0.057178014	0.093369016	-0.08331073	-0.261767867	-0.02610395	-0.212959706	-0.153822683	-0.36801319	-0.312114956	-0.300668313	-0.367058079	-0.037686423	-0.518473722	-0.518473722	-0.44833684	-0.518473722	-0.430066839	-0.518473722
Bradi5g23877.v3.1	1.864327627	0.845494748	1.295256215	1.033511388	1.566383873	1.274727146	0.091076978	0.211637569	0.444823977	0.800874913	1.301380297	0.084987922	-0.702748865	-0.844850875	-0.711799086	-0.514930134	-0.57197083	-0.768553184	-1.149581707	-1.149581707	-1.030940655	-1.149581707	-1.070362195	-1.149581707
Bradi5g23890.v3.1	-1.151330359	-0.752752185	-0.027948773	-0.15664711	-1.161672372	-0.213648334	-1.49622061	-0.910986487	-0.573167949	-0.633650296	-1.430248605	-1.004467237	0.540267741	0.135249677	0.247161445	1.036565441	-0.483915811	1.274876567	0.463505253	0.408221012	1.749581194	1.921156619	0.427671029	1.792400149
Bradi5g23940.v3.1	-1.032848471	-0.893143642	-0.50024496	-0.822815036	0.183625582	-1.163558382	-0.987402704	-0.455440109	-0.851455373	-0.752416613	0.830679689	-1.12115135	0.445149688	0.743644618	1.317813609	1.081815961	3.199292997	0.359556519	-0.244541899	-0.034003083	0.580742859	-0.128980417	0.805570537	-0.559890019
Bradi5g23954.v3.1	1.084404018	1.271913383	1.094998957	0.841220095	1.92728263	1.02549463	0.744619282	1.008411256	0.70162901	0.413604009	0.926209823	0.531307489	-0.939582203	-0.949630412	-0.964995369	-0.956783886	-0.963560558	-0.968515567	-0.971337765	-0.971337765	-0.971337765	-0.971337765	-0.971337765	-0.971337765
Bradi5g23958.v3.1	0.961441743	1.425744304	1.043393019	0.586051207	2.076607569	1.220654841	0.539082364	0.77776049	0.599556028	0.559130054	0.999676208	0.622620398	-0.943093629	-0.934757914	-0.921176142	-0.957553315	-0.957553315	-0.952264022	-0.957553315	-0.957553315	-0.957553315	-0.957553315	-0.957553315	-0.957553315
Bradi5g23976.v3.1	1.195280283	0.884896118	1.098545192	1.419523454	1.072484571	1.283757874	0.649802026	-0.000529675	0.784533019	0.759584017	0.378644508	1.761420707	-0.9525848	-0.903722662	-0.787410127	-0.960795367	-1.217020811	-1.160691085	-0.832277329	-1.06993182	-0.973524398	-0.645240245	-0.986401813	-0.798341639
Bradi5g24040.v3.1	-0.654833212	-0.186504581	0.352826622	-0.546285873	-0.036593132	-0.883169549	0.591298522	1.6544625	0.805062303	0.612963354	1.867710589	-0.500347137	0.686446048	1.383299352	1.263814408	0.749586649	-0.340777442	0.639490463	-1.42595055	-1.142195508	-0.966449644	-1.265205938	-1.270518692	-1.388129552
Bradi5g24050.v3.1	-1.014250747	-0.459998353	-0.535423819	-0.651530469	0.105188553	-0.791888967	-1.121275861	-1.133119569	-1.242072937	-1.269676546	-0.478731725	-1.676248596	0.229552052	0.684276891	0.853126257	1.118928693	2.05521778	0.17413176	0.685053364	0.370595014	1.059329444	0.648378519	1.87124766	0.519191601
Bradi5g24065.v3.1	0.476406696	1.272584121	0.712887105	0.520922623	1.500807401	-0.560596218	1.033054782	1.590615832	1.218753939	1.285321288	1.512199974	-0.211306223	-0.85579126	-1.088607465	-0.857355313	-1.179238443	-0.228560205	-1.04302082	-0.873591974	-0.495775035	-0.973756141	-1.083139795	-0.717048754	-0.955766116
Bradi5g24070.v3.1	0.500928389	1.399453703	0.731519569	0.351756194	0.28744761	-0.687980854	2.712406986	0.989441299	1.553484349	0.613478557	0.389613339	0.626386887	-0.447182286	-0.563684963	-0.149640502	-0.498375732	-0.586740528	-0.672286638	-1.215448001	-1.13321854	-1.166780696	-0.864589472	-0.865568049	-1.304420621
Bradi5g24096.v3.1	0.479030123	1.389178024	0.265932469	0.918279683	1.155931099	0.177260553	2.101204983	0.546100947	0.497072134	1.346609551	0.855463533	1.310337872	-1.037227796	-1.037765449	-1.040413732	-1.05631369	-1.007571362	-1.04923863	-0.843163052	-0.796633994	-0.82832555	-0.736146207	-0.789361406	-0.820240101
Bradi5g24100.v3.1	0.219785644	1.664057512	0.946759976	0.29868447	-0.436845031	-0.533666399	0.722793907	1.334634191	0.647308313	0.823885555	-0.088635108	-0.567799728	-1.54258319	-0.903088758	-0.123690972	-1.204401887	-0.99567034	-1.409979902	-1.014373049	1.962935152	1.50322407	0.031781258	-0.270547791	-1.064567893
Bradi5g24110.v3.1	0.050364856	-0.246264806	0.26011978	-0.103306776	1.332174235	-0.955950911	0.223083272	1.425742941	1.423359012	0.375375836	3.14870738	0.332899506	-0.282909962	-0.524517967	-0.288828615	-0.663902239	0.13983474	-0.746305756	-1.40789906	-0.570962952	-0.69781049	-0.521112464	-0.171002367	-1.530887194
Bradi5g24120.v3.1	0.483243206	-1.058676889	-0.159949144	0.200300372	0.963810554	2.442319263	-0.555064999	-0.779575563	-1.197029686	-0.775641338	-0.085087928	0.361817002	-0.170232004	-0.947381546	-0.983285662	-0.914169199	-1.102405171	0.141262424	1.153695761	-0.081066067	-0.114610066	0.145917131	0.361485352	2.670324197
Bradi5g24140.v3.1	-0.638190057	-0.041187229	-0.344934945	0.035118569	0.50208535	-0.174392001	2.002731158	0.414649848	0.370405567	0.586169417	3.30429187	0.223051323	-0.104860248	-0.368137736	-0.209953143	-0.523368803	0.385448027	0.639908392	-0.987942769	-1.41573765	-1.301119553	-0.734817525	-0.739509371	-0.879708488
Bradi5g24170.v3.1	-0.951241793	-0.639675581	-0.994245767	-1.113778595	-0.777958533	-1.067812313	-1.13264648	-0.556487526	-1.008612905	-1.223634617	0.063439133	-1.646249816	0.738776958	0.76349261	0.487103385	0.842827446	1.277175955	0.214751038	0.849221414	1.616086514	1.311306313	1.085657352	1.223642898	0.63886291
Bradi5g24180.v3.1	-0.975587118	-0.701001354	-0.74305716	-0.894828648	-0.965838623	-0.773006106	-0.552431076	-0.442970239	-0.963557664	-0.928384852	-1.342629589	-0.643908282	-0.767518583	0.277328826	1.41068391	0.492168303	0.226745812	0.033312668	1.086537661	2.109695354	1.564055516	1.271506251	1.268276346	0.954408646
Bradi5g24207.v3.1	0.319411866	0.911089927	1.504968311	0.660437215	1.554017017	0.865856225	-1.473233348	0.229938788	0.222459702	0.01378749	0.237649819	-0.548216056	0.61671625	-0.238742134	0.2808433	0.525593863	1.056114717	1.000808969	-1.978733739	-1.259714061	-0.748713997	-0.792409047	-0.9362191	-2.023711979
Bradi5g24227.v3.1	0.87354174	1.201290968	0.280165384	0.040307169	-0.68387821	0.604481212	2.347871998	2.640757777	0.918743348	0.871344198	-0.335188345	-0.40333753	-0.667356233	-0.806833742	-0.843592237	-0.909296966	-1.018657792	-0.949323986	-0.268307468	-0.451393685	-0.65739911	-0.673966594	-0.841596727	-0.268375168
Bradi5g24231.v3.1	1.628027684	2.154499348	0.082229228	0.439504717	-1.146469899	1.298173117	0.678657509	1.803368624	0.040070743	-0.449344053	-0.89358926	-0.943107661	-0.584912022	-0.819102225	-1.217619907	-0.531792844	-1.323819081	-1.234688181	0.461537168	0.569911851	-0.249285942	-0.019916634	-0.650571337	0.908239056
Bradi5g24257.v3.1	-0.550809435	-0.891657435	-0.65026411	-0.750711082	-1.331340825	0.892139772	-0.800069906	-0.731346913	-0.899180984	-0.932006862	-1.071250357	0.104305716	0.373226859	0.363192437	0.32922629	0.856884527	-0.463557713	0.854181467	0.765180505	0.405351053	0.845680041	0.484789688	-0.558440272	3.35647754
Bradi5g24268.v3.1	0.903531448	1.566491099	0.839634085	1.511143	2.215749315	0.521250668	0.394012045	-0.123510115	0.291744092	0.486425091	0.227997682	0.033570179	-0.307580052	-0.125489425	-0.058558797	0.059367918	0.14886723	-0.278132737	-1.349912287	-1.521407692	-1.223572716	-1.049683577	-1.40354342	-1.758393035
Bradi5g24281.v3.1	0.21913388	0.288849104	0.199399571	-0.1450722	-0.488967595	0.835198765	0.456794455	2.158293722	-0.353158948	0.961831557	-0.214770931	1.897770345	-0.11584962	0.882144722	-0.021170378	-0.819718577	-0.942618071	1.727267191	-0.892310322	-1.445199977	-1.108826313	-0.421498989	-1.60037194	-1.057149452
Bradi5g24290.v3.1	0.39549369	0.445488045	1.046834931	0.873382735	0.986374217	0.155991889	1.451290355	1.229010528	1.111860935	1.054232929	1.483921187	0.847049926	-0.805373138	-1.050470809	-1.255086749	-1.42773911	-1.427636585	-1.294421915	-0.830571522	-0.670034777	-0.331850538	-0.314080329	-0.639713357	-1.033952537
Bradi5g24370.v3.1	-0.579515972	-0.450402431	-0.465558329	-0.070777608	1.002329496	-0.241773328	-1.866111093	-1.700596107	-1.645688844	-0.7739029	-0.105757983	-1.104508117	-0.471226268	0.50556698	0.610605715	0.326713296	1.117545859	-0.329630725	0.911181064	0.458849756	0.573163762	1.205444671	2.365533015	0.728516091
Bradi5g24410.v3.1	0.059510553	-0.234191051	0.221183215	0.174710765	1.259474302	0.972681292	0.500253488	0.754951284	0.127772348	0.800180916	3.173688352	1.095196127	-0.960737797	-0.953892478	-0.998407012	-1.062652285	0.005804559	-0.525384815	-0.953345836	-1.127523193	-0.945233813	-0.788062158	0.18878311	-0.784759872
Bradi5g24415.v3.1	0.943482061	0.760351931	1.406896057	1.761324358	2.801253582	-0.528471312	-0.459009121	0.156560637	0.200665752	-0.081688949	-0.430487739	-0.220907182	-0.477194048	-0.074704337	0.674570521	-0.899028977	0.465433565	-0.026018303	-0.94440029	-1.340121552	-1.181732024	-0.166993253	-0.820505031	-1.519276345
Bradi5g24450.v3.1	0.990357182	0.211488871	0.497844266	0.938652143	0.316422267	1.64199739	0.758842802	0.546975029	-0.018509857	0.838327859	-0.798608491	3.102475023	-0.60026499	-0.776733866	-1.019747737	-1.097477368	-0.958514082	-0.607439559	-0.764549977	-0.641418685	-0.77178977	-0.569203585	-0.773171206	-0.445953658
Bradi5g24530.v3.1	-1.101547028	-0.23000267	0.464844082	-0.416250317	0.473780115	-0.479018281	-1.667939968	-0.823366651	-1.301056949	-1.200667491	0.115590262	-0.963990457	-0.715526491	0.348948922	0.433427789	0.052959295	2.033190825	0.192719215	0.88511491	0.529212481	0.736865943	0.362283494	2.723125602	-0.452696632
Bradi5g24550.v3.1	-1.514700092	-1.125652533	0.688199596	0.135787068	-0.885661218	-0.390787737	-1.59547759	0.353790306	0.606675945	0.220227038	-0.504139945	-2.574523191	0.946438901	0.11733282	-0.971811745	0.84740337	0.498712727	-0.03376144	0.026348456	0.31410773	0.848166078	1.504352525	1.383468541	1.105504389
Bradi5g24590.v3.1	-0.556621374	-0.981883044	-0.105718159	-0.162116527	-0.539991302	-0.266749457	-1.619225934	-0.918152332	-0.989394168	-0.610650582	-0.985998304	-1.489427089	1.74047553	0.945796025	0.456063498	1.792352095	1.878487684	1.709840193	-0.262656519	-0.063836903	0.432587856	0.507804026	0.044799836	0.044214952
Bradi5g24630.v3.1	0.438572837	-0.255999038	0.170770478	0.386403126	-0.290823574	1.466951713	1.044962361	1.591195132	0.636304302	0.83331321	-0.341375308	2.38074757	-0.607254894	-1.161302979	-1.25036143	-1.508008247	-1.649108691	-0.095141206	-0.043139988	-0.301228231	-0.967474134	-0.333874127	-0.904390422	0.76026154
Bradi5g24660.v3.1	-0.082656853	-0.049150765	0.089644011	0.354745481	1.385694995	-0.517698938	-1.068304575	0.013843797	-0.027721727	0.714611031	0.676750761	1.549770575	-0.365628402	-0.093532081	0.573795453	-0.130375232	2.673045016	-0.199299494	-1.209319122	-1.241394106	-1.149384475	-1.224306248	0.973471612	-1.646600716
Bradi5g24690.v3.1	-0.887748993	-0.259871838	0.037055961	-0.934982627	0.46852388	-0.378151275	-1.343265527	0.039717014	-0.767989694	-1.177872557	0.728066832	-1.953326134	0.039131221	0.665141342	1.426968521	1.279015956	2.233557168	1.714853635	-0.878052524	-0.271230726	-0.019637054	-0.333382697	0.83969403	-0.266213914
Bradi5g24730.v3.1	-0.348806615	-0.270163238	-0.705519016	-0.935965895	0.061514295	-1.139636995	-1.142681585	-1.109363118	-1.642019959	-1.489991672	-0.77584239	-1.261588625	0.925406519	0.768318168	1.456546963	1.682839483	0.957882269	0.632344904	1.20472232	0.97029233	0.689087894	0.600732661	0.715715043	0.15617626
Bradi5g24770.v3.1	0.480304889	1.902568256	1.394510231	-0.17983892	-0.594302862	-0.765398206	0.102941311	3.257031123	0.680257385	0.350650915	0.546892171	0.233950369	-0.519862089	-0.326733426	-0.088903919	-0.476863124	-0.228057023	-0.745752792	-0.388678944	-0.922404089	-0.857272113	-0.962946451	-0.929146242	-0.962946451
Bradi5g24810.v3.1	1.634554144	1.174647821	1.389460886	0.869736644	0.730166013	0.258035166	0.104186963	0.850858539	0.835165955	1.123897962	-0.402625202	1.769915361	-1.203151861	-1.182794886	-1.194440218	-1.022660879	-0.628975385	-1.379439409	-0.736758819	-0.561855727	-0.311490449	-0.688796185	-0.163864976	-1.263771458
Bradi5g24830.v3.1	-0.460503455	-0.821212534	1.003415627	-1.235904317	0.172330519	0.297879322	0.890042202	1.418768884	1.144991115	-0.347349934	2.751413868	-0.74375631	-0.554720438	-0.736090831	-0.127122113	0.692112251	0.986866339	0.123312547	-1.658092521	-0.810915844	-0.096391315	-1.508500504	-0.153868655	-0.226703905
Bradi5g24850.v3.1	-0.880149948	-0.192184246	-1.296352963	-0.304213581	-0.052103813	-1.699220723	-0.368847235	-1.766857084	-1.04877538	-0.81970086	-0.117272237	-0.848060833	0.64308083	1.183806436	1.599333963	1.596232492	1.757460892	0.085749628	0.575058102	0.453171397	0.453730631	0.77729926	0.960111796	-0.691296524
Bradi5g24860.v3.1	1.040005173	0.663130017	1.387015824	0.918034151	1.004206739	1.2341665	1.520875972	0.754884421	1.013511664	0.111277918	0.494868279	1.317745381	-1.138740697	-1.017015826	-0.906838176	-1.138354087	-1.025740881	-1.067682006	-0.877545988	-0.982431913	-0.93545688	-0.49909462	-0.821758732	-1.049062234
Bradi5g24890.v3.1	-0.295196796	-0.724924715	-0.838217918	-0.4238505	0.241361307	-0.38324157	-0.73839212	-0.850416488	-1.177490337	-0.786047712	-1.10148249	-1.264042875	0.922629242	1.058875426	1.675820345	1.814553833	2.651482067	0.855583982	-0.00517599	-0.416464564	0.229936612	-0.32014915	0.085093623	-0.210243211
Bradi5g24895.v3.1	0.377974132	0.81758894	0.748412238	1.367150308	1.508116247	-0.392524573	1.649464145	-1.274124809	-0.471628876	0.183287986	1.195809306	-0.107285608	-1.450851907	0.255244701	1.019372761	0.977416399	0.264411564	-0.48060898	-1.115020066	-2.002131313	-0.842556741	-0.523347239	-0.591147325	-1.11302129
Bradi5g24937.v3.1	-0.560872365	-0.441637078	-0.160173927	-0.159870513	0.135596588	-0.899487861	-1.369893015	-1.247768982	-1.104476021	-1.0988797	-1.243052971	-1.183886324	0.966474895	0.938763695	1.055291654	0.900728665	2.703251488	0.729662105	-0.000588442	-0.037437361	0.666693345	0.593017152	1.147904966	-0.329359991
