Gene,BhBs.10.1,BhBs.10.2,BhBs.10.3,BhBs.14.1,BhBs.14.2,BhBs.14.3,BhBs.18.1,BhBs.18.2,BhBs.18.3,BhBs.22.1,BhBs.22.2,BhBs.22.3,BhBs.2.1,BhBs.2.2,BhBs.2.3,BhBs.6.1,BhBs.6.2,BhBs.6.3
Bradi1g02090.v3.1,125.9274624,91.28371587,103.6953207,84.70796367,89.99180149,102.2282893,90.03603402,87.86673792,91.10054949,90.09237641,88.50948347,99.0243834,107.5408569,123.1065077,83.2271534,97.54079091,73.79501577,88.67910938
Bradi1g02100.v3.1,8.451507544,4.915277009,9.893865461,14.61774594,13.12030003,8.826940644,11.11152507,16.7070558,7.154493415,12.2660982,3.02884164,10.86852988,6.901017555,6.524473213,8.770574461,8.001393004,8.256784981,8.833934267
Bradi1g02117.v3.1,14.00535536,22.23577694,18.45586442,12.74367595,14.97059875,20.93832432,23.3668836,17.32583565,15.5014024,28.97336988,12.6201735,18.11421647,7.61987355,21.29038627,22.01974014,12.76412694,9.675919899,12.23160129
Bradi1g02150.v3.1,85.11875455,77.7081889,96.65545489,138.5562415,135.2400157,118.4452268,97.22584436,139.431725,93.48538063,98.97472338,118.2930929,120.0066841,67.42869236,56.65989896,71.8440674,116.0201986,114.0468425,102.7794275
Bradi1g02160.v3.1,28.01071072,18.49080398,16.36293134,20.23995592,29.94119751,28.73887652,24.51071707,22.6885943,25.27921007,20.51399181,22.21150536,24.75609585,30.0481806,19.91681297,42.36000857,24.9567258,21.93208511,16.64856843
Bradi1g02170.v3.1,17.74816584,17.32049994,17.5045312,10.74466796,17.83015132,14.77999364,20.9158119,20.62599482,30.04887234,24.10922749,25.240347,12.98185514,27.89161262,18.71493632,14.55542145,23.6231603,14.70739825,11.21230119
Bradi1g02180.v3.1,3.380603017,4.915277009,3.234532939,4.497767983,4.205224369,3.079165341,4.902143413,6.187798445,1.192415569,3.595235678,3.02884164,4.075698707,5.607076763,6.696169877,2.985727476,1.524074858,6.321601001,4.077200431
Bradi1g02187.v3.1,15.45418522,8.660249968,9.132798887,14.61774594,14.29776285,16.21693746,10.78471551,17.53209559,7.869942757,19.668054,10.60094574,17.05755385,15.9586031,12.53385644,11.19647804,21.33704801,13.15925106,11.72195124
Bradi1g02210.v3.1,10.74548816,6.787763488,11.60626525,5.997023977,11.77462823,4.926664545,9.804286826,6.600318342,9.539324554,5.921564647,6.057683279,13.13280694,9.776441536,15.45269972,5.225023083,11.24005208,3.096294368,6.455567349
Bradi1g02220.v3.1,20.04214646,22.00171613,28.53999652,22.23896391,15.13880773,29.55998727,27.45200311,21.45103461,26.71010875,44.6232193,21.53842944,29.58655358,29.04178221,31.93557941,23.51260388,27.43334744,24.77035494,20.38600216
Bradi1g02247.v3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343393327,0,0,0,0
Bradi1g02260.v3.1,14.12609118,24.34232423,15.98239805,14.36786994,22.20358467,20.93832432,16.50388282,23.51363409,27.18707498,31.29969885,20.1922776,17.66136106,19.55288307,29.01673613,24.25903574,16.76482344,13.93332466,15.28950162
Bradi1g02270.v3.1,24.02642859,27.38511476,27.77892995,46.47693582,40.20194497,36.94998409,24.51071707,18.15087544,20.50954779,24.9551653,19.68747066,28.52989095,45.14415651,44.29773918,31.72335443,26.48080066,23.09319549,16.47868508
Bradi1g02280.v3.1,49.86389451,40.25845931,44.33212793,48.22606781,45.58463216,44.95581398,51.63591062,52.80254673,53.4202175,53.29408182,33.14898906,55.85216746,75.33610831,56.14480897,49.07789539,39.81645566,39.86478999,40.60212096
Bradi1g02310.v3.1,13.76388371,9.362432397,10.27439875,9.870101962,19.68045005,14.77999364,11.43833463,10.51925736,20.98651402,17.34172504,13.79805636,14.34042138,9.776441536,17.68475634,17.35454096,9.144449148,11.22406708,11.89183459
Bradi1g02350.v3.1,9.538129942,5.149337819,7.420399096,5.12245798,11.10179233,4.310831477,10.94812029,12.16933694,9.30084144,16.70727168,8.245180019,12.52899973,17.97139988,9.615013156,10.63665413,8.001393004,9.030858573,6.625450701
Bradi1g02370.v3.1,3.50133884,4.447155389,3.234532939,2.998511988,5.550896167,3.079165341,3.431500389,4.125198964,4.292696049,1.691875613,3.02884164,7.396638394,5.894619162,3.43393327,0.746431869,3.42916843,4.12839249,3.737433729
Bradi1g02380.v3.1,33.80603017,43.06718903,32.34532939,27.86117389,43.39791549,45.16109167,49.67505325,49.08986767,50.55842014,43.56579704,39.03840336,41.36079428,35.65525737,44.46943585,34.70908191,36.57779659,36.63948335,34.65620366
Bradi1g02390.v3.1,12.55652549,13.57552698,12.17706518,11.61923396,9.083284637,12.11138367,4.411929072,9.07543772,6.677527188,16.07281833,9.254793899,9.962819061,13.80203511,12.7055531,10.8232621,11.81158015,9.288883103,5.606150593
Bradi1g02400.v3.1,42.25753772,36.74754716,37.29226212,36.48189586,41.04298984,26.27554424,29.08605092,35.27045114,13.11657126,23.26328968,21.20189148,39.24746903,19.98419667,23.35074624,20.90009233,76.01323354,72.11785632,60.64835641
Bradi1g02440.v3.1,11.22843145,23.17202018,13.31866504,22.86365391,14.46597183,17.03804822,15.8502637,8.250397927,17.1707842,13.112036,9.423062879,8.75520463,22.57207825,23.5224429,18.84740469,6.286808789,16.25554543,13.42078475
Bradi1g02450.v3.1,116.9930116,135.0530873,136.8017167,108.1963076,111.5225503,113.7238399,95.42839178,110.5553322,117.5721751,102.1469902,103.4854227,88.15585351,58.08356442,74.51635196,105.2468935,137.3572466,152.2344731,176.508802
Bradi1g02490.v3.1,93.81173374,83.32564834,71.54025795,87.45659966,73.67553094,70.41024746,92.97732007,100.4485948,113.2794791,80.15260718,104.4950366,119.8557323,92.7324234,106.623628,97.78257485,73.91763061,98.69438297,68.63287392
Bradi1g02510.v3.1,1189.730791,1438.537738,1327.490372,1359.325435,1285.452985,1461.371871,1310.016125,1444.644677,1537.500635,1460.723108,1383.002746,1466.496775,1173.89184,1529.473878,1404.411562,1095.238295,1211.038135,1282.619302
Bradi1g02517.v3.1,0.482943288,1.872486479,0.380533287,1.124441996,3.364179495,0,3.59490517,3.712679067,2.384831138,1.057422258,2.18749674,3.019036079,3.881822375,2.060359962,2.239295607,0.762037429,1.032098123,1.189183459
Bradi1g02535.v3.1,8.451507544,15.44801346,11.60626525,11.36935796,9.419702586,8.621662955,13.72600156,8.869177772,16.69381797,9.728284777,24.23073312,12.67995153,4.888220768,18.71493632,11.383086,13.14514565,11.61110388,9.003817619
Bradi1g02540.v3.1,6.398998569,7.489945918,5.137199374,8.120969969,6.896567965,8.211107576,7.843429461,6.394058393,6.20056096,5.287111292,6.899028179,8.604252826,10.20775513,9.78670982,7.837534625,4.953243288,6.579625532,6.455567349
Bradi1g02550.v3.1,84.27360379,50.79119576,54.41626004,87.08178566,64.42403733,56.65664227,67.48617432,56.1027059,38.87274756,54.14001963,56.20183931,56.30502288,82.23712586,63.69946216,53.36987864,59.43891946,57.2814458,58.77963955
Bradi1g02570.v3.1,13.76388371,13.10740536,14.4602649,35.35745386,31.9597052,37.15526178,28.10562224,31.14525217,36.72639953,15.22688052,18.84612576,15.0951804,16.1023743,20.26020629,10.07683023,7.239355575,4.902466082,7.81463416
Bradi1g02580.v3.1,106.8512025,138.7980603,120.629052,52.3490218,95.37448869,122.1402252,152.7834697,83.94779891,95.15476242,89.03495415,132.9324942,102.6472267,123.6432312,124.3083844,118.1228433,94.87365991,81.27772715,85.4513257
Bradi1g02590.v3.1,127.1348206,172.5028169,164.0098467,96.57707363,98.40225023,108.38662,90.52624836,67.85952295,66.53678876,136.1959869,137.6440256,113.6667084,246.4238352,370.3497032,255.6529152,170.6963841,177.5208771,176.8485687
Bradi1g02597.v3.1,112.0428429,102.5186348,128.620251,99.82546161,110.1768785,132.814665,112.0956794,109.1115126,119.7185232,83.74784286,109.7113749,110.1948169,114.0105609,106.4519314,113.83086,77.15628969,98.69438297,111.2735951
Bradi1g02610.v3.1,45.87961238,30.89602691,30.44266296,36.85670986,48.78060268,41.46609326,40.03417121,37.74557052,51.51235259,32.14563665,39.37494132,25.20895126,37.52428296,35.88460267,40.4939289,23.24214158,23.86726909,33.46702021
Bradi1g02621.v3.1,15.57492104,26.68293233,26.06653016,13.74317995,17.66194235,24.01748966,27.28859833,17.1195757,52.22780193,40.60501472,30.2884164,39.85127624,29.76063821,31.24879276,25.19207558,27.6238568,27.09257572,19.36670205
Bradi1g02630.v3.1,55.17627068,42.13094579,48.70826073,59.34554977,49.78985653,50.90886697,64.05467393,79.61634,60.09774469,60.48455318,65.28836423,54.49360123,75.19233711,118.9857878,98.15579078,36.57779659,43.86417021,28.54040302
Bradi1g02635.v3.1,14.72977029,20.36329046,15.98239805,24.11303391,16.48447953,15.80638208,14.70643024,25.98875347,24.56376073,19.45656955,20.86535352,11.3213853,11.50169593,12.53385644,13.62238161,8.572921076,8.901846307,9.683351024
Bradi1g02640.v3.1,48.29432882,29.02354043,43.57106136,32.98363187,43.22970651,36.53942871,65.1985074,30.93899223,60.57471092,45.68064156,58.55760503,49.81409531,57.36470843,47.55997579,33.02961021,47.81784867,24.77035494,33.63690356
Bradi1g02650.v3.1,14.85050611,13.57552698,10.46466539,7.246403972,9.924329511,9.032218333,17.15750195,12.37559689,11.92415569,13.95797381,14.3028633,20.22754173,15.6710607,20.08850963,14.18220551,17.33635151,13.15925106,11.55206789
Bradi1g02680.v3.1,67.61206035,67.64357407,79.91199026,75.58748971,67.78821683,57.68303072,42.97545726,46.20222839,50.79690325,56.25486414,63.94221239,46.19125201,43.85021571,40.34871592,56.72882205,61.15350368,94.82401501,71.01124084
Bradi1g02690.v3.1,5.433111992,3.744972959,8.371732313,9.245411964,12.11104618,12.11138367,6.863000778,14.43819637,6.916010302,10.15125368,8.076911039,7.547590198,2.587881583,2.747146616,6.15806292,8.191902362,4.386417021,7.644750808
Bradi1g02697.v3.1,10.26254487,14.0436486,6.659332522,10.74466796,17.49373337,8.416385265,15.0332398,25.98875347,5.962077846,16.28430278,22.04323638,7.24568659,6.038390361,5.494293232,19.4072286,11.62107079,11.35307935,7.474867457
Bradi1g02710.v3.1,12.55652549,21.06547289,14.07973162,13.36836595,17.49373337,13.75360519,23.20347882,10.51925736,24.32527761,12.6890671,18.5095878,19.47278271,22.71584945,40.0053226,25.93850745,12.19259886,13.67530012,12.40148464
Bradi1g02720.v3.1,21.12876886,30.19384448,21.50013071,25.8621659,29.10015263,35.10248489,27.45200311,43.31458912,28.61797366,31.08821439,31.9711062,26.11466208,23.14716305,26.26958952,33.96265004,46.48428317,30.44689462,32.7874868
Bradi1g02740.v3.1,13.28094043,14.0436486,13.50893169,12.74367595,11.60641926,16.01165977,18.62814497,14.02567648,21.94044647,28.33891652,24.73554006,21.58610797,26.59767183,30.04691611,20.34026843,15.05023922,9.030858573,12.9111347
Bradi1g02760.v3.1,85.72243366,90.81559425,98.17758804,100.0753376,101.2618028,93.81190405,76.14662768,109.3177725,118.7645907,106.5881636,91.70659409,117.4405035,91.29471141,111.9462246,124.4675142,81.72851426,92.50179424,82.22354203
Bradi1g02770.v3.1,260.4271682,259.807499,241.0678373,271.740149,288.6466007,291.6995966,242.9829085,310.421222,318.1364739,197.3149934,227.4996609,217.5215495,171.6628117,203.2888496,175.4114892,286.7165827,325.8849822,295.5970313
Bradi1g02780.v3.1,6.036791103,5.149337819,7.230132452,10.61972996,8.074030788,5.131942235,7.843429461,10.31299741,16.93230108,5.498595743,10.76921472,10.41567447,13.22695031,9.271619829,7.277710723,5.715280717,6.192588736,9.003817619
Bradi1g02800.v3.1,36.22074662,43.76937146,36.91172884,43.97817583,31.62328725,54.80914307,36.27586126,40.22068989,60.57471092,48.21845498,50.14415604,62.94690225,44.71284291,58.20516893,41.80018467,33.14862816,40.89688811,33.80678691
Bradi1g02805.v3.1,7.485620967,5.851520248,13.1283984,11.36935796,10.09253849,7.800552197,15.36004936,11.1380372,5.485111618,8.247893615,14.47113228,11.6232889,14.23334871,5.494293232,8.770574461,15.62176729,9.417895369,11.04241783
Bradi1g02810.v3.1,56.98730801,59.45144572,48.51799409,66.96676774,69.63851555,69.38385902,51.96272018,53.42132658,67.2522381,70.63580686,80.76911039,57.66358911,87.41288903,86.87851173,83.7869773,58.48637268,53.02404105,56.91092268
Bradi1g02840.v3.1,10.26254487,8.660249968,19.02666435,11.49429596,17.49373337,14.16416057,23.53028838,18.35713539,26.23314252,15.86133387,20.69708454,18.41612008,19.40911187,21.29038627,21.83313217,11.24005208,12.51418974,10.36288443
Bradi1g02850.v3.1,3.742810484,6.085581058,8.7522656,4.497767983,6.055523091,2.463332273,5.719167315,11.34429715,5.723594732,5.921564647,4.2067245,10.11377087,5.319534365,8.756529839,6.904494789,8.953939791,2.322220776,4.926617188
Bradi1g02880.v3.1,2.052508975,1.872486479,2.473466365,1.999007992,1.513880773,1.231666136,5.555762535,2.681379326,15.73988551,4.018204582,5.216338379,4.075698707,4.888220768,5.150899905,3.545551378,4.572224574,2.451233041,4.586850485
Bradi1g02890.v3.1,2.897659729,1.63842567,6.088532591,1.874069993,2.354925647,2.873887652,2.451071707,3.506419119,5.962077846,3.172266775,4.2067245,4.528554119,4.456907171,5.322596569,3.918767313,3.42916843,3.225306633,5.26638389
Bradi1g02910.v3.1,8.089300078,14.97989184,12.17706518,18.49082393,16.82089748,23.81221197,21.89624058,15.67575606,13.11657126,8.459378067,11.94709758,9.359011845,14.08957751,15.10930639,16.04828518,9.525467862,12.38517747,8.154400862
Bradi1g02920.v3.1,7.968564255,9.596493207,10.27439875,6.246899976,11.27000131,8.621662955,7.843429461,10.31299741,10.97022324,17.34172504,16.65862902,9.359011845,13.80203511,16.31118303,14.18220551,11.43056143,5.934564205,10.87253448
Bradi1g02930.v3.1,10.02107323,8.426189158,13.50893169,9.870101962,12.11104618,8.416385265,16.6672876,10.72551731,11.92415569,10.99719149,12.45190452,9.962819061,8.051187148,16.4828797,23.69921184,13.90718308,11.74011614,14.27020151
Bradi1g02940.v3.1,533.6523335,600.3659775,571.7512637,197.2771012,587.2175309,548.2967084,565.7073499,335.3786757,412.8142701,482.8190031,702.5229914,485.3100497,830.1349034,468.388498,857.6502175,560.0975103,428.5787454,498.4377527
Bradi1g02950.v3.1,10.50401652,13.80958779,15.98239805,18.11600993,12.11104618,9.442773712,16.01366848,13.40689663,27.18707498,24.10922749,17.33170494,14.18946957,19.69665427,18.88663299,21.0867003,19.6224638,20.38393792,7.474867457
Bradi1g02960.v3.1,77.39166194,56.17459438,66.59332522,53.22358779,56.18179757,59.9410853,54.08698233,48.47108782,76.31459643,58.36970866,67.64412995,77.89113084,94.88899138,63.35606883,56.72882205,51.05650774,44.76725607,47.05768831
Bradi1g02980.v3.1,43.70636758,45.40779713,45.47372779,37.23152386,43.56612446,45.77692473,40.52438555,36.09549093,42.21151115,41.02798362,51.15376992,42.1155533,43.41890212,42.23737922,52.9966627,32.57710009,43.09009662,34.14655361
Bradi1g02990.v3.1,15.69565687,30.42790529,30.44266296,23.23846791,19.17582312,16.83277053,21.24262146,23.92615399,27.42555809,31.29969885,23.89419516,22.03896338,21.27813746,22.32056626,22.39295607,22.09908544,27.22158798,22.42460237
Bradi1g03010.v3.1,19.31773153,14.97989184,24.35413037,13.24342795,11.77462823,18.26971436,16.01366848,18.35713539,20.98651402,21.35992962,13.96632534,14.49137318,19.12156948,22.32056626,12.50273381,20.76551994,25.02837947,10.70265113
Bradi1g03020.v3.1,23.18127783,17.32049994,21.50013071,8.620721967,19.17582312,18.88554742,15.0332398,10.93177725,8.585392098,23.26328968,24.3990021,16.15184302,22.28453585,22.66395958,20.90009233,25.90927259,11.22406708,12.9111347
Bradi1g03030.v3.1,20.04214646,20.12922965,32.72586268,19.49032792,24.55851031,22.16999045,26.47157443,22.2760744,40.54212935,31.5111833,33.31725804,27.77513193,22.42830705,27.47146616,20.5268764,32.00557202,31.47899274,25.48250269
Bradi1g03050.v3.1,19.31773153,19.19298641,14.65053155,20.36489392,17.49373337,24.22276735,16.50388282,10.31299741,15.97836863,12.47758265,11.44229064,10.71757808,32.49229099,30.04691611,28.36441102,16.9553328,9.93394443,19.8763521
Bradi1g03110.v3.1,19.92141064,13.80958779,18.26559777,39.35546985,20.52149492,22.37526814,30.72009872,24.13241394,26.94859186,23.47477413,29.95187844,24.45419224,38.38691015,49.44863909,32.65639427,16.57431408,14.96542278,9.513467673
Bradi1g03120.v3.1,33.80603017,29.25760124,16.55319798,30.60980988,21.36253979,19.50138049,27.77881267,20.21347492,25.51769318,21.99438297,34.4951409,14.94422859,43.70644452,27.64316282,15.67506925,13.14514565,13.80431239,17.15821848
Bradi1g03130.v3.1,9.175922476,6.085581058,6.849599165,2.873573989,12.78388208,8.005829886,8.987262924,8.044137979,9.30084144,6.556018002,6.730759199,9.359011845,10.06398393,13.22064309,13.80898958,4.762733931,4.386417021,9.853234375
Bradi1g03150.v3.1,2.656188085,1.40436486,2.663733009,0.874565997,2.018507697,1.436943826,2.451071707,2.062599482,5.485111618,1.691875613,2.86057266,1.962373451,3.306737578,1.716966635,3.545551378,0.190509357,2.451233041,2.718133621
Bradi1g03160.v3.1,43.70636758,43.30124984,40.33652842,42.85373383,44.74358729,52.96164386,36.27586126,76.52244077,36.2494333,32.78009001,41.56243806,34.11510769,45.4316989,62.66928218,61.20741326,35.05372173,35.60738523,37.71410399
Bradi1g03170.v3.1,40.80870785,35.10912149,36.15066226,28.11104989,27.24985391,37.77109485,21.89624058,33.62037155,33.38763594,39.54759246,39.03840336,25.51085487,40.25593574,39.14683928,28.55101899,35.81575916,35.3493607,20.04623545
Bradi1g03180.v3.1,487.6519853,506.7416535,498.8791392,602.9507857,625.9055951,587.504747,704.6014133,771.2059462,815.6122494,718.4126823,685.0230175,680.4907322,476.1702113,495.0014809,633.7206568,592.8651198,636.4175048,660.5064698
Bradi1g03200.v3.1,5.070904526,1.872486479,2.092933078,3.498263986,3.868806419,6.979441439,6.045976876,5.981538497,1.192415569,2.326328968,7.740373079,7.849493806,4.60067837,3.949023261,3.545551378,8.763430433,3.612343429,3.737433729
Bradi1g03207.v3.1,8.330771722,6.319641868,15.41159812,5.372333979,10.59716541,5.131942235,2.614476487,5.569018601,3.577246708,2.53781342,3.3653796,1.207614432,4.025593574,4.807506578,2.799119509,7.048846218,11.74011614,3.567550377
Bradi1g03220.v3.1,346.9947526,346.8781203,259.1431684,282.3598789,333.5583969,261.3184986,347.2351584,332.0785166,319.0904063,308.7672994,331.3216216,339.1887035,320.1784603,238.1432723,426.3992052,362.1582881,346.7849692,427.9361619
Bradi1g03250.v3.1,124.9615758,134.5849657,118.7263855,159.2959494,131.5394183,169.5593714,154.5809223,154.9012211,144.7592501,132.6007512,121.1536656,150.4989485,158.7234038,178.9079234,166.8275227,82.49055169,76.6332856,95.13467673
Bradi1g03260.v3.1,12.55652549,9.830554017,8.371732313,6.996527973,6.055523091,7.389996818,7.5166199,15.26323616,8.108425871,15.22688052,13.79805636,13.88756596,11.64546712,6.524473213,9.330398363,13.90718308,7.482711389,18.00763524
Bradi1g03270.v3.1,18.71405242,20.12922965,19.97799757,18.24094793,16.6526885,14.77999364,10.13109639,15.67575606,21.46348025,18.8221162,25.40861598,16.45374663,12.36432312,22.83565625,29.29745086,10.28750529,20.12591339,16.98833513
Bradi1g03277.v3.1,9.779601586,14.0436486,13.31866504,21.86414992,17.49373337,12.52193905,6.372786437,8.662917823,12.63960503,13.32352045,16.15382208,13.88756596,21.56567986,32.96575939,19.59383656,12.95463629,14.44937372,12.74125135
Bradi1g03283.v3.1,1.448829865,4.213094579,3.424799583,1.499255994,5.719105142,6.568886061,3.268095609,1.650079585,10.49325701,4.864142388,6.394221239,10.41567447,4.025593574,3.777326597,13.06255771,1.524074858,3.87036796,5.436267241
