Gene,Bs.10.1,Bs.10.2,Bs.10.3,Bs.14.1,Bs.14.2,Bs.14.3,Bs.18.1,Bs.18.2,Bs.18.3,Bs.22.1,Bs.22.2,Bs.22.3,Bs.2.1,Bs.2.2,Bs.2.3,Bs.6.1,Bs.6.2,Bs.6.3
Bradi4g09930.v3.1,23.69473747,22.80620552,28.65908443,33.48786765,20.44918661,31.8188633,33.02603031,42.65197014,24.9670946,20.49503642,16.70107323,37.36698046,6.781878132,14.00277125,20.79358575,41.8420165,40.32852851,28.53106081
Bradi4g09940.v3.1,61.98543323,68.64667862,78.42167648,73.59632523,91.09183128,87.1872808,90.96643435,96.64655212,84.56068432,61.71410409,76.56335376,101.7066053,82.53200845,76.8855866,89.94434766,83.96867257,88.30557105,64.61200761
Bradi4g09957.v3.1,1.042568449,1.824496442,2.735639877,1.385704868,0.874831513,1.078605536,1.641644781,2.718477218,0.409296633,0.572487051,1.106697623,1.052590999,2.528835914,1.296552894,2.031001399,1.233438128,0.496656755,0.959377776
Bradi4g09976.v3.1,22.36783218,17.21868517,17.45598779,16.78242563,18.37146177,19.41489964,25.20407576,17.52949103,19.23694174,20.03704678,14.08524248,18.02562085,23.33425866,24.50484969,29.49787746,24.85852227,19.36961345,18.43673813
Bradi4g09990.v3.1,12.51082139,12.42938201,11.85443947,16.2435404,16.84050662,13.66233678,13.90569697,18.18567518,14.16166349,20.38053901,30.98753345,22.63070647,12.75912666,11.40966546,10.83200746,14.80125754,12.31708753,16.89339127
Bradi4g09997.v3.1,4.738947495,2.964806718,1.563222787,5.696786681,8.529607251,5.393027678,7.532252526,8.717875216,9.00452592,4.694393818,5.935923616,10.39433611,1.379365044,4.14896926,4.835717616,10.34190431,4.569242146,3.378678254
Bradi4g10013.v3.1,2.464252697,4.219148022,2.865908443,3.541245775,5.248989078,2.51674625,7.532252526,5.343213842,3.683669695,5.381378279,4.829225993,7.631284741,7.586507741,7.779317362,8.3174343,5.882551073,9.237815644,5.214009652
Bradi4g10030.v3.1,29.19191657,29.99016026,30.87365004,32.02517918,25.47946781,32.62781745,30.32214478,34.02783552,33.80790186,32.97525413,25.05160984,39.20901471,27.70224796,33.96968582,33.55988026,38.04682226,26.22347667,29.19845405
Bradi4g10040.v3.1,13.26905299,9.806668375,8.467456763,11.08563895,9.623146642,11.14559053,13.61599495,15.84216034,16.12628733,15.45715037,8.149318863,12.49951811,10.46018492,18.02208522,14.21700979,15.46541653,8.343833485,10.38630723
Bradi4g10060.v3.1,10.23612659,7.297985767,5.341011189,7.544393173,6.451882408,5.0334925,9.946436028,7.874209872,9.986837839,7.098839431,10.66454073,10.78905774,5.862301436,8.29793852,8.027291243,8.159667617,5.264561604,5.339145883
Bradi4g10090.v3.1,0.947789499,0.684186166,1.302685656,2.617442529,2.843202417,1.258373125,1.931346802,3.187180186,1.964623837,1.946455973,1.509133123,2.105181998,2.873677175,2.333795209,1.547429637,1.42319784,1.787964318,0.875953622
Bradi4g10137.v3.1,8.245768641,15.05209565,10.03067955,8.930098041,11.04474785,9.437798437,7.725387206,9.280318778,9.2501039,8.014818713,10.16149636,10.39433611,6.781878132,7.649662073,17.50529777,10.15214459,7.350519975,9.510353605
Bradi4g10153.v3.1,9.66745289,9.920699402,10.42148525,9.93088489,7.982837555,10.066985,10.62240741,12.46749896,9.986837839,13.16720217,9.457234236,20.65709835,11.95449705,13.61380538,15.28086767,12.14462157,13.80705779,8.09214298
Bradi4g10171.v3.1,13.17427404,13.11356818,15.24142217,12.54832742,15.0908436,17.61722375,14.58166835,17.71697221,11.62402437,10.87725397,12.37489161,16.44673436,15.63280383,14.52139241,13.44329497,11.76510215,13.11173833,9.8857623
Bradi4g10207.v3.1,17.53410573,16.534499,22.14565615,19.24590095,20.01177086,23.27990281,24.52810438,20.24796824,22.10201817,19.00657009,13.68280698,26.1832011,22.29973487,22.43036506,18.37572694,27.23051867,19.56827615,16.35113427
Bradi4g10280.v3.1,3.696379046,3.534961856,3.25671414,4.926950643,1.968370904,2.157211071,3.959260943,5.155732654,4.092966327,5.495875689,4.124963869,4.473511745,1.954100479,4.019313971,2.804716217,2.087356832,3.277934583,2.586148787
Bradi4g10290.v3.1,22.17827428,22.57814347,23.96941607,22.47921231,23.29238903,20.85304036,48.57337206,17.43575043,29.96051352,18.09059081,16.19802885,10.26276224,27.01256544,43.69383252,21.76072927,42.31641578,36.35527447,32.74398061
Bradi4g10367.v3.1,11.56303189,12.65744407,11.98470803,19.32288455,14.21601208,11.95454469,13.90569697,16.31086331,14.57096013,10.99175138,14.58828685,16.70988211,14.36838587,20.35588043,19.34287046,15.93981581,9.635141048,10.13603476
Bradi4g10441.v3.1,4.549389595,6.385737546,7.164771107,4.234098209,6.23317453,5.213260089,4.828367004,4.124586124,7.12176141,3.091430075,3.621919495,6.841841492,5.517460175,5.186211575,7.543719481,4.174713664,3.774591338,4.755176802
Bradi4g10447.v3.1,10.33090554,11.85922687,14.45981078,13.78006508,12.575703,14.11175576,17.86495791,28.02843752,17.35417723,13.62519181,9.457234236,15.65729111,18.85132227,12.57656307,14.70058155,17.07837408,13.80705779,10.92856423
Bradi4g10510.v3.1,6.539747543,5.359458298,5.731816886,5.003934247,5.905112712,4.85372491,4.924934344,2.718477218,4.174825654,4.579896407,4.426790493,4.210363995,9.655555307,3.630348102,10.63857876,6.641589921,12.41641888,11.345685
Bradi4g10550.v3.1,9.00400024,6.157675491,5.992354017,12.39436021,10.60733209,10.87593915,8.787627947,10.78016828,12.27889898,7.556829072,5.231661492,7.499710866,7.471560654,14.39173712,12.76629451,9.867505025,14.8003713,13.7232734
Bradi4g10655.v3.1,0.1895579,0.45612411,0.651342828,0.307934415,0.218707878,0.719070357,0,0.374962375,0.163718653,0,0,0.526295499,0.919576696,0.259310579,0.483571762,0.189759712,0.297994053,0.083424154
Bradi4g10663.v3.1,2.179915848,3.078837746,3.126445574,2.23252451,2.077724843,1.707792098,7.628819866,2.437255437,5.402715552,2.518943024,2.213395247,1.052590999,10.00039657,4.537935128,3.965288445,4.554233088,2.383952424,5.672842501
Bradi4g10700.v3.1,269.7408914,287.9283447,265.7478738,300.6979564,329.2647107,293.2009381,324.852532,354.2457037,340.4529391,303.5326344,300.8205358,325.3821925,374.8424506,448.9962671,314.9019312,303.9950587,298.1927157,276.1339512
Bradi4g10710.v3.1,113.6399609,108.6715693,106.0386124,108.5468814,114.2748664,113.2535812,128.7242643,113.8948214,109.2003416,110.4900008,115.1971617,98.02253676,130.809785,140.5463337,125.8253724,97.25185241,99.53001371,104.9475863
Bradi4g10715.v3.1,0.758231599,1.710465414,1.563222787,2.155540906,2.624494539,1.258373125,1.062240741,0.843665343,1.227889898,1.373968922,1.509133123,1.184164874,2.758730088,2.593105787,1.354000933,1.802717264,0.99331351,2.919845405
Bradi4g10720.v3.1,16.68109518,14.25387845,11.98470803,13.24117985,17.27792238,18.96548067,18.25122727,17.71697221,12.93377359,16.48762707,10.76514961,17.10460373,11.60965579,21.00415688,19.92315658,22.8660453,12.91307563,15.89230142
Bradi4g10860.v3.1,0,0.45612411,0.651342828,0.230950811,0.328061817,0,0.675971381,0,0.081859327,0.457989641,0.301826625,0.26314775,0.229894174,0.388965868,0,0,0,0.125136232
Bradi4g10920.v3.1,416.3639269,389.0738662,512.7370741,420.0995259,486.8437369,497.4169195,488.9204428,454.8293607,531.8400446,410.1297233,399.4172332,566.9518267,396.1076617,412.4334755,587.442976,570.1330548,536.4886268,407.4018582
Bradi4g10930.v3.1,10.14134764,5.473489325,9.900410984,8.930098041,6.998652103,8.269309106,12.45718687,12.18627718,11.86960235,8.014818713,4.829225993,10.39433611,12.52923248,8.16828323,11.02543616,11.859982,13.31040104,6.799068586
Bradi4g10980.v3.1,0.853010549,1.482403359,1.17241709,0.692852434,0.218707878,0.539302768,2.607318182,0.937405937,0.491155959,0.457989641,0.804870999,1.710460373,0.344841261,0.259310579,0.870429171,0.094879856,0,0.709105313
Bradi4g10987.v3.1,4.738947495,4.333179049,1.432954221,3.464262171,4.811573321,3.865003169,6.373444445,4.405807905,3.765529021,3.091430075,3.621919495,8.157580241,3.333465522,3.241382234,3.868574093,3.984953952,5.661887008,4.421480185
Bradi4g10998.v3.1,2.653810597,4.78930316,2.214565615,4.542032624,6.670590286,4.134654553,3.862693603,3.374661374,3.274373062,3.205927485,3.11887512,7.499710866,1.839153392,3.889658681,4.642288911,4.838872657,2.582615126,4.212919799
Bradi4g11030.v3.1,60.46897004,65.45380985,58.88139164,46.11317868,57.84823379,66.06458906,57.84383671,58.86909285,58.44755916,60.6836274,73.64569639,71.44461404,82.64695554,69.23592452,76.11419528,67.26981791,67.44598734,66.8227477
Bradi4g11087.v3.1,18.29233733,14.82403359,27.35639877,22.94111393,18.59016965,15.72966406,22.30705556,16.4046039,17.10859925,11.79323325,24.44795659,18.94663798,32.18518436,20.09656985,25.33916031,15.46541653,11.12511131,11.30397293
Bradi4g11300.v3.1,84.06892856,102.1718007,95.61712714,79.75501354,83.32770161,87.99623495,61.22369361,67.30574629,72.19992602,88.62099548,90.64859624,109.0747423,91.8427225,71.82903031,80.46634113,81.12227689,76.98179703,91.64143364
Bradi4g11310.v3.1,47.6738118,35.34961856,51.8468891,42.95685092,29.85362538,41.07689415,39.01320539,52.02602951,37.57343089,30.11281888,41.55146531,54.47158419,31.15066057,31.50623532,47.8736044,40.79833808,36.85193122,36.66491587
Bradi4g11330.v3.1,25.40075857,25.9990743,25.01156459,30.25455629,26.02623751,40.1780562,31.96378957,30.37195236,25.37639123,23.47196909,31.69179558,24.0780191,37.24285618,51.99177104,31.52887886,27.51515824,26.62080207,20.6891903
Bradi4g11338.v3.1,3.032926397,3.420930828,1.693491353,1.539672076,2.5151406,4.763841116,4.828367004,5.155732654,6.385027471,2.404445614,3.018266245,3.289346871,4.023148044,6.871730337,0.773714819,5.028632369,1.390638914,3.253542023
Bradi4g11347.v3.1,3.601600096,3.763023911,1.823759918,2.694426133,3.280618173,1.797675893,3.766126263,2.999698999,4.338544307,3.663917126,1.609741998,8.157580241,3.678306783,3.111726945,2.321144456,3.890074096,4.966567551,4.546616416
Bradi4g11360.v3.1,39.61760106,38.77054939,35.17251271,33.33390045,31.16587265,34.69514473,24.04526768,22.68522368,26.27684382,31.83028003,29.27718258,33.02504259,15.28796257,12.44690778,16.15129684,27.23051867,40.92451662,54.30912453
Bradi4g11367.v3.1,7.203200192,8.552327071,5.731816886,7.929311192,3.827387869,7.100819776,6.083742425,5.436954436,4.665981613,5.495875689,6.43896799,4.736659495,3.678306783,1.685518762,4.642288911,5.313271937,6.158543763,6.799068586
Bradi4g11390.v3.1,32.69873771,32.15674979,22.53646185,31.87121197,33.24359749,30.65037397,27.13542256,36.55883155,34.5446358,27.13588621,28.37170271,28.02523534,15.862698,15.55863472,13.54000933,31.97451148,41.81849878,51.93153613
Bradi4g11400.v3.1,36.48989571,34.32333931,30.87365004,38.95370352,37.50840112,34.06595817,27.81139394,30.09073058,41.33895991,31.4867878,25.15221871,18.68349023,14.25343879,10.63173373,12.18600839,27.70491796,35.36196096,55.643911
Bradi4g11420.v3.1,72.31633877,87.1197051,64.48293996,83.91212814,75.45421799,79.90669343,50.79442088,50.52618001,57.9564032,35.83768939,41.65207419,33.68291196,27.81719505,20.09656985,20.21329964,55.03031649,51.95029658,71.82819696
Bradi4g11487.v3.1,26.06421122,33.29706006,24.49049033,37.87593307,36.08679991,43.95317558,41.81365825,47.7139622,35.03579176,36.29567903,33.30153758,45.39298682,68.39351675,71.31040915,70.31133414,28.36907695,34.56731015,28.15565212
Bradi4g11500.v3.1,75.25448622,81.87427783,52.36796336,78.36930867,62.22239136,74.06424678,73.39117846,65.89963738,79.5672654,71.90437359,63.18237341,61.57657343,74.02592402,86.99869917,58.31875445,55.78935533,57.51285224,66.40562693
Bradi4g11510.v3.1,94.49461305,86.09342585,77.64006509,104.2357995,103.7768882,98.8721741,105.64467,107.1454986,101.7511429,89.07898512,103.1240967,127.4950847,112.8780394,140.8056443,108.9003607,100.4777675,92.37815644,82.50648873
Bradi4g11517.v3.1,34.30997986,40.70907686,36.99627263,34.95055613,34.118429,40.08817241,41.04111953,49.49503348,45.67750421,44.65398997,40.04233219,54.20843644,59.1977498,63.92005766,53.86989424,40.70345823,38.54056419,33.74507047
Bradi4g11530.v3.1,87.29141286,78.79544008,66.17643132,70.9018991,85.07736463,74.06424678,77.06073738,65.52467501,64.66886797,85.30057059,70.72803902,51.84010669,62.30132114,47.19452533,76.98462445,37.66730284,56.51953873,94.89497566
Bradi4g11540.v3.1,188.3257734,128.6269991,135.2187711,124.0975693,164.5776784,124.5789394,146.2995202,115.3946709,125.4084883,139.3433482,140.0475538,109.2063161,109.5445739,102.6869892,137.1409516,70.87525244,106.8805337,183.8251243
Bradi4g11550.v3.1,29.76059027,46.29659721,56.27602033,33.56485126,37.28969324,37.48154236,40.07544613,35.90264739,44.28589566,45.91346148,43.06059844,42.23521383,64.25542162,59.90074369,54.83703777,44.49865247,37.84524474,37.04032457
Bradi4g11557.v3.1,2.179915848,2.736744663,1.432954221,2.155540906,1.749663026,0.629186562,1.641644781,1.781071281,3.519951042,1.030476692,1.710350872,1.973608123,2.29894174,1.426208183,0.773714819,2.277116544,3.97325404,1.626771011
Bradi4g11580.v3.1,44.4513275,53.2524899,46.76641504,41.57114605,39.36741808,46.64968942,25.88004714,29.05958405,37.32785291,35.37969975,34.71006182,27.63051372,8.850925698,14.00277125,8.3174343,47.15528844,29.50141125,36.74834003
Bradi4g11590.v3.1,63.88101223,87.57582921,75.16496234,73.82727605,70.09587497,76.76076062,66.72803199,89.14730463,72.7729413,70.30140985,85.01449925,109.7326116,60.34722067,55.23315327,51.83889285,79.22467977,93.37146995,101.8608926
Bradi4g11635.v3.1,4.359831695,2.736744663,1.693491353,2.001573699,3.936741808,5.932330446,3.862693603,3.187180186,4.174825654,2.633440434,2.817048496,1.973608123,4.712830566,2.722761077,2.031001399,1.328317984,3.277934583,2.294164247
Bradi4g11636.v3.1,2.179915848,0.912248221,1.042148525,0.384918019,1.749663026,1.078605536,0.772538721,1.312368312,0.491155959,1.144974102,0.603653249,0.394721625,0.459788348,0.388965868,1.160572228,2.087356832,1.589301616,0.875953622
Bradi4g11670.v3.1,22.55739008,30.44628437,23.8391475,30.25455629,32.36876598,35.2344475,35.82648317,37.96494046,33.88976119,30.79980334,34.4082352,46.44557782,38.50727414,40.97107144,38.39559787,28.74859637,28.30943504,25.36094295
Bradi4g11687.v3.1,45.2095591,27.13938457,28.26827873,48.19173598,38.71129445,40.53759138,50.1184495,59.43153642,52.88112495,42.02054954,39.74050557,62.62916443,39.42685083,50.17659699,53.28960813,39.4700201,37.44791933,32.66055646
Bradi4g11694.v3.1,3.317263246,7.868140905,8.988531025,4.080131001,7.764129677,4.584073526,6.566579125,5.061992061,7.039902083,4.350901587,1.911568622,3.289346871,4.94272474,4.667590417,7.93057689,2.3719964,4.370579444,4.630040571
Bradi4g11710.v3.1,27.67545337,32.15674979,29.57096439,39.26163794,31.16587265,33.97607437,37.85439731,35.15272264,32.25257466,39.27261169,49.49956643,44.86669132,44.36957558,45.76831715,36.46131083,26.47147983,20.26359561,27.44654681
Bradi4g11740.v3.1,13.55338984,13.68372331,18.49813631,16.2435404,29.74427144,17.52733995,66.92116667,24.74751674,30.04237284,15.11365814,18.8138596,15.13099561,18.96626935,25.15312614,15.08743896,17.93229279,20.66092101,13.97354587
Bradi4g11864.v3.1,8.90922129,8.780389126,5.080474058,10.54675372,6.779944225,8.808611874,10.81554209,8.249172247,9.49568188,10.19026951,10.16149636,7.762858616,9.310714046,8.816559677,9.864863937,11.57534243,5.761218359,7.466461821
Bradi4g11892.v3.1,4.644168545,2.622713635,2.084297049,1.462688472,4.92092726,0.988721741,2.800452862,4.312067311,6.385027471,2.747937844,1.609741998,2.105181998,2.413888827,1.685518762,3.965288445,4.174713664,3.277934583,4.671752648
Bradi4g11900.v3.1,35.25776936,37.85830117,37.12654119,50.80917851,37.1803393,42.60491866,48.09053536,39.27730877,50.83464179,46.37145112,41.35024756,48.94548144,47.47314692,48.10211236,55.99760999,41.55737693,34.16998475,38.20826273
Bradi4g11910.v3.1,23.97907432,30.67434643,36.73573549,33.10294963,29.0881478,29.93130361,27.03885522,24.18507318,28.81448294,16.48762707,26.35952521,32.10402546,24.36878244,26.57933432,28.24059088,34.82090716,33.47466529,30.03269559
Bradi4g12039.v3.1,41.41840111,47.32287646,37.51734689,43.34176894,56.97340228,65.97470526,53.88457576,61.30634829,57.0559506,38.81462205,52.4172238,69.86572754,57.3585964,77.01524189,60.4464702,49.81192441,46.88439768,50.8887342
Bradi4g12050.v3.1,70.32598082,78.11125392,56.92736316,64.12734197,61.67562166,78.91797169,60.35458755,69.36803935,82.67791981,60.22563776,86.020588,69.73415367,60.46216775,75.84834428,53.57975119,65.94149993,49.56634415,57.31239409
Bradi4g12060.v3.1,101.6978132,98.63683889,108.7742523,93.99698024,83.76511736,90.69274879,96.3742054,103.2083937,109.2822009,77.85823892,100.9107015,101.1803098,90.11851619,89.0731838,109.7707899,86.81506825,112.1450953,85.00921336
Bradi4g12070.v3.1,0.1895579,0.228062055,0.390805697,0,0.328061817,0.539302768,0.38626936,0.562443562,0.327437306,0.572487051,0.20121775,0.26314775,0.459788348,0.129655289,0.677000466,0.379519424,1.390638914,0.166848309
Bradi4g12140.v3.1,4.833726445,4.105116994,7.946382501,7.621376776,7.108006042,7.190703571,7.435685186,8.155431653,7.12176141,6.869844611,7.847492238,8.552301865,4.712830566,2.593105787,6.286432901,8.064787761,5.959881061,8.258991289
Bradi4g12160.v3.1,37.43768521,41.84938713,36.47519836,48.80760481,43.30415989,38.11072893,43.84157239,38.43364342,38.88318011,32.97525413,44.77094931,27.10421822,30.11613679,38.37796565,34.14016637,34.44138773,29.10408585,38.24997481
Bradi4g12180.v3.1,55.35090674,58.95404128,57.96951168,46.5750803,52.2711829,55.99760406,52.532633,65.99337798,61.55821356,62.51558596,72.13656327,79.07589878,72.4166648,68.06902692,65.66904523,79.7939589,85.62362457,81.54711095
Bradi4g12190.v3.1,18.76623208,19.49930572,14.72034791,23.55698276,20.33983268,21.48222692,19.41003536,15.65467915,21.44714356,22.4414924,25.55465421,19.07821185,19.4260577,24.63450498,23.50158761,14.42173811,14.20438319,12.05479032
Bradi4g12200.v3.1,45.7782328,47.66496954,62.52891148,43.34176894,59.70725076,53.93027678,49.1527761,57.74420573,44.94077027,50.49335789,39.74050557,57.49778331,43.44999888,41.10072673,49.80789145,55.03031649,45.09643336,42.92172745
Bradi4g12210.v3.1,20.18791633,22.23605038,22.92726754,21.78635988,27.22913084,22.29118107,26.65258586,24.09133259,17.10859925,19.00657009,18.61264185,13.81525686,22.0698407,15.8179453,25.04901725,22.10700645,26.32280802,26.15347241
Bradi4g12227.v3.1,48.90593815,41.39326302,44.55184943,48.34570319,50.19345805,44.04305937,41.81365825,57.36924335,53.12670293,47.63092264,39.43867894,50.65594182,63.10595075,73.77385965,93.42606434,47.91432729,56.12221332,48.8865545
Bradi4g12240.v3.1,37.43768521,55.30504839,49.24151779,62.43370268,53.36472229,56.896442,55.62278788,53.05717604,62.78610346,52.66880868,46.28008243,59.20824368,59.88743232,58.47453551,91.78192035,45.54233088,51.65230253,48.76141826
Bradi4g12250.v3.1,9.857010789,6.271706519,7.946382501,7.390425965,10.38862422,5.752562857,8.015089226,6.186879185,6.63060545,6.869844611,2.414612996,4.736659495,5.747354349,2.852416366,7.93057689,5.218392081,3.079271881,6.924204818
Bradi4g12260.v3.1,87.29141286,84.83908455,76.98872226,84.45101337,97.32500581,91.95112191,98.98152358,107.8954234,110.0189349,101.5592028,74.24934964,108.4168729,92.41745793,101.3904363,121.8600839,84.91747113,89.59687861,79.29465879
Bradi4g12600.v3.1,20.28269528,30.33225335,16.80464496,19.47685176,18.80887753,29.66165223,18.05809259,12.65498015,25.54010988,16.48762707,14.99072235,15.39414336,16.7822747,30.72830358,21.95415798,18.9759712,25.32949451,20.14693329
Bradi4g12610.v3.1,17.53410573,12.20131995,20.84297049,14.1649831,15.0908436,21.30245933,20.9551128,20.06048706,21.03784692,20.38053901,9.457234236,28.02523534,8.850925698,8.946214967,21.18044316,21.15820789,23.64086154,16.18428596
Bradi4g12620.v3.1,37.24812731,57.92776203,33.60928992,60.04721096,73.70455496,67.50272977,49.73218014,41.15212064,45.10448893,90.22395922,58.35314741,39.07744083,114.7171928,96.98215645,50.96846367,33.8721086,41.81849878,26.57059319
Bradi4g12648.v3.1,11.65781084,15.73628181,10.16094812,9.161048852,9.732500581,13.57245299,13.80912963,12.56123956,12.033321,10.30476692,7.243838989,6.052398243,12.75912666,13.74346067,9.091149118,10.15214459,16.29034157,14.22381833
Bradi4g12687.v3.1,12.22648454,9.806668375,9.509605288,7.929311192,11.91957936,6.112098035,7.918521886,6.280619779,7.531058042,2.289948204,7.445056739,7.104989242,8.850925698,11.15035489,14.6038672,11.57534243,4.370579444,6.465371968
Bradi4g12750.v3.1,288.1280077,193.8527469,332.8361851,289.7662847,313.0803277,274.864644,367.6318637,423.4262618,302.3883523,307.6545412,231.4004122,451.2983907,195.1801537,190.7229307,352.7172429,330.2767788,309.5164897,251.190129
Bradi4g12877.v3.1,27.29633757,25.88504327,20.84297049,21.17049105,22.30820358,23.99897317,25.7834798,25.77866327,22.02015884,26.21990693,34.60945295,20.78867223,25.6332004,31.24692474,21.37387186,27.13563882,22.64754803,19.02070721
Bradi4g12887.v3.1,2.843368497,1.710465414,3.126445574,5.542819474,3.827387869,4.494189732,4.635232324,2.812217812,4.74784094,7.442331662,2.716439621,6.183972118,6.322089784,4.278624549,5.899575492,6.546710065,3.476597285,3.754086949
Bradi4g12920.v3.1,35.73166411,31.13047054,26.31425025,31.10137594,30.61910295,29.75153602,20.37570876,22.77896427,33.48046456,35.26520234,28.47231158,33.55133809,48.85251197,46.80555946,32.30259368,28.55883666,25.72681991,20.48062991
Bradi4g12930.v3.1,42.9348643,55.53311045,49.11124922,55.42819474,62.00368348,71.36773294,49.24934344,75.36743735,63.27725942,68.24045647,68.51464377,60.39240856,82.76190263,88.03594148,80.07948372,59.01527044,51.45363982,39.87674582
Bradi4g12940.v3.1,42.3661906,51.99814859,41.16486672,41.57114605,40.13289566,61.21086415,36.01961785,48.93258992,44.6951923,44.42499515,51.2099173,56.83991393,53.22050127,55.49246385,43.71488725,49.14776541,41.91783013,41.21153229
Bradi4g12950.v3.1,12.88993719,11.51713379,16.02303357,14.39593391,10.82603997,13.03315022,12.16748485,10.4989465,11.46030572,13.16720217,16.90229097,10.52590999,17.81679848,17.37380878,19.82644223,19.16573091,15.69435346,15.97572557
Bradi4g13204.v3.1,25.68509542,27.48147766,18.88894201,16.85940923,22.52691146,17.97675893,18.05809259,20.9041524,24.31221998,21.52551311,14.28646023,14.73627398,14.48333296,15.8179453,16.73158295,17.36301365,15.29702806,16.76825504
Bradi4g13220.v3.1,52.60231719,80.04978139,46.24534078,60.97101421,56.97340228,71.90703571,67.59713805,63.36864135,68.02510036,68.81294352,70.72803902,73.54979604,81.49748467,82.20145346,78.72548279,72.10869057,67.14799328,58.43862018
Bradi4g13227.v3.1,52.79187509,49.71752804,52.6285005,53.81153906,63.42528469,67.68249736,58.61637543,50.52618001,63.44097807,67.78246683,57.64888529,55.12945356,80.46296089,82.33110875,67.50661792,62.62070497,64.2673841,68.03239794
Bradi4g13260.v3.1,33.93086406,19.27124367,27.09586164,22.94111393,36.96163142,25.79664906,21.53451684,22.96644546,21.11970625,26.44890175,23.14004122,17.23617761,21.72499944,14.39173712,21.47058622,25.71244098,32.18335773,39.79332166
Bradi4g13280.v3.1,24.83208487,31.47256362,31.39472431,54.50439149,39.25806414,43.32398901,42.68276431,47.15151864,57.46524724,43.50901587,37.42650144,55.39260131,55.97923136,59.12281195,71.66533507,35.48506615,24.5348437,34.16219124
Bradi4g13290.v3.1,6.824084393,4.561241105,4.038325533,8.930098041,6.779944225,5.482911473,8.497925927,4.499548498,4.338544307,5.381378279,5.634096992,3.420920746,7.586507741,2.852416366,11.41229357,5.597911505,7.449851326,5.255721729
Bradi4g13310.v3.1,71.84244402,63.62931341,46.11507222,58.19960447,57.84823379,61.39063174,52.532633,62.7124572,50.75278246,50.72235271,51.71296167,52.62954994,50.3468241,67.80971634,59.86618409,70.40085316,70.32659652,56.77013709
Bradi4g13327.v3.1,156.2904884,162.6082454,151.2418046,178.755928,163.5934929,185.8796873,195.5488637,187.574928,205.548769,177.9289754,179.8886682,184.5981464,185.1797571,195.6498317,222.8298678,172.7762178,142.0438319,148.4115707
Bradi4g13337.v3.1,0.758231599,3.534961856,3.25671414,0.692852434,1.421601208,0.988721741,1.931346802,3.655883155,4.338544307,1.144974102,1.609741998,1.973608123,1.724206305,0.518621157,3.675145388,4.743992801,2.383952424,2.085603861
Bradi4g13350.v3.1,5.118063295,6.613799602,7.164771107,4.542032624,4.483511504,5.752562857,5.794040405,5.999397998,7.203620736,5.381378279,5.634096992,8.157580241,4.827777653,7.908972652,7.156862072,2.656635968,7.052525922,4.79688888
Bradi4g13521.v3.1,5.402400144,6.613799602,5.471279754,7.390425965,4.92092726,3.325700401,4.055828283,4.218326717,4.665981613,5.266880868,5.935923616,5.657676619,11.83954996,5.056556286,3.868574093,6.926229489,5.959881061,6.256811582
Bradi4g13540.v3.1,2.559031647,4.447210077,3.126445574,2.155540906,4.811573321,1.258373125,4.442097643,2.624736624,5.402715552,3.549419716,5.332270367,3.026199122,3.218518436,4.408279839,1.25728658,4.079833808,6.158543763,4.504904339
Bradi4g13550.v3.1,9.19355814,12.31535098,11.33336521,12.70229463,10.71668603,8.808611874,9.849868688,6.093138592,15.06211608,13.39619699,9.356625361,14.34155236,15.17301548,13.09518423,12.28272275,12.99854027,14.4030459,11.7210937
Bradi4g13590.v3.1,14.69073723,19.49930572,13.41766226,11.70150778,14.76278178,12.49384745,16.89928451,23.99759199,13.91608551,11.79323325,12.47550048,19.20978573,11.95449705,19.70760398,18.08558388,14.51661797,16.78699832,16.97681543
Bradi4g13640.v3.1,259.125649,200.6946086,329.3189338,283.9925144,337.57561,309.2901373,371.3014226,419.3016757,302.1427743,299.9832147,205.1414958,461.6927268,168.1675883,180.4801628,361.808392,327.0508637,296.4047514,225.0366566
Bradi4g13670.v3.1,7.771873892,10.37682351,9.639873853,12.70229463,8.092191494,9.707449821,9.560166668,7.499247497,10.23241582,4.121906767,6.942012365,8.552301865,27.70224796,22.04139919,29.49787746,11.48046258,21.75356587,16.68483089
Bradi4g13690.v3.1,41.60795901,58.15582408,39.34110681,42.95685092,46.694132,42.96445384,54.07771044,46.02663152,48.21514334,37.0971609,34.4082352,50.12964632,48.39272362,56.91867203,42.65102937,48.38872657,51.25497712,51.88982406
Bradi4g13710.v3.1,57.53082259,61.57675491,63.04998574,56.58294879,51.17764351,69.39028946,60.06488553,73.49262547,67.04278844,55.87473617,60.06349829,72.23405729,76.7846541,86.22076743,70.50476284,79.98371862,57.31418953,50.63846174
Bradi4g13720.v3.1,12.41604244,10.7189166,10.03067955,11.93245859,17.82469208,14.65105853,22.4036229,20.15422765,21.2834249,15.57164778,15.09133123,21.18339385,10.80502618,16.98484291,18.95601306,25.04828199,17.38298643,15.5586048
Bradi4g13730.v3.1,19.52446368,17.78884031,23.96941607,23.55698276,30.1816872,27.32467357,27.42512458,24.74751674,35.03579176,30.45631111,24.44795659,21.31496773,26.20793583,28.13519779,36.17116777,21.25308775,28.01144099,22.27424923
Bradi4g13740.v3.1,13.93250564,22.12201936,19.6705534,20.3236714,18.48081571,20.13397,26.45945118,18.56063756,23.98478268,20.38053901,21.32908147,34.47235521,24.25383535,17.63311935,32.10916497,20.77868847,24.5348437,14.76607533
